locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
DZA65_RS18200	DZA65_RS18200	1	NZ_CP031560	3925472	3925804	+	NA	hypothetical protein	0.5526	5	TRUE
DZA65_RS18210	DZA65_RS18210	1	NZ_CP031560	3926013	3926471	+	NA	IS200/IS605 family transposase	0.4575	32	FALSE
DZA65_RS18215	DZA65_RS18215	1	NZ_CP031560	3926670	3927029	+	NA	hypothetical protein	0.5083	4	TRUE
DZA65_RS18220	DZA65_RS18220	1	NZ_CP031560	3927152	3927508	+	NA	hypothetical protein	0.507	8	TRUE
DZA65_RS18225	DZA65_RS18225	1	NZ_CP031560	3927756	3927977	-	NA	hypothetical protein	0.5811	7	TRUE
DZA65_RS18230	DZA65_RS18230	1	NZ_CP031560	3927985	3930033	-	NA	NAD-dependent DNA ligase LigA	0.5608	53	FALSE
DZA65_RS18235	DZA65_RS18235	1	NZ_CP031560	3930045	3931472	-	NA	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	0.6169	29	FALSE
DZA65_RS18240	DZA65_RS18240	1	NZ_CP031560	3931630	3934479	-	NA	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	0.6175	67	TRUE
DZA65_RS18245	DZA65_RS18245	1	NZ_CP031560	3934592	3935923	-	NA	inorganic triphosphatase	0.5916	38	TRUE
DZA65_RS18250	DZA65_RS18250	1	NZ_CP031560	3936232	3936846	+	NA	SH3 domain-containing protein	0.5756	15	TRUE
DZA65_RS18255	DZA65_RS18255	1	NZ_CP031560	3937089	3938336	+	NA	multifunctional CCA addition/repair protein	0.6282	29	FALSE
DZA65_RS18260	DZA65_RS18260	1	NZ_CP031560	3938428	3939249	-	NA	undecaprenyl-diphosphate phosphatase	0.5681	14	TRUE
DZA65_RS18265	DZA65_RS18265	1	NZ_CP031560	3939427	3939789	-	NA	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	0.595	10	FALSE
DZA65_RS18270	DZA65_RS18270	1	NZ_CP031560	3939898	3940539	+	NA	glycerol-3-phosphate 1-O-acyltransferase PlsY	0.5919	19	TRUE
DZA65_RS18275	DZA65_RS18275	1	NZ_CP031560	3940618	3942204	-	NA	HAMP domain-containing protein	0.6049	41	TRUE
DZA65_RS18280	DZA65_RS18280	1	NZ_CP031560	3942519	3943049	+	NA	inorganic diphosphatase	0.548	20	FALSE
DZA65_RS18285	DZA65_RS18285	1	NZ_CP031560	3943124	3943471	-	NA	gamma-glutamylcyclotransferase	0.5603	17	TRUE
DZA65_RS18290	DZA65_RS18290	1	NZ_CP031560	3943474	3947247	-	NA	translocation/assembly module TamB	0.6378	77	TRUE
DZA65_RS18295	DZA65_RS18295	1	NZ_CP031560	3947244	3948968	-	NA	outer membrane protein assembly factor	0.6046	46	TRUE
DZA65_RS18300	DZA65_RS18300	1	NZ_CP031560	3949364	3950002	+	NA	peptide-methionine (S)-S-oxide reductase MsrA	0.6056	24	TRUE
DZA65_RS18310	DZA65_RS18310	1	NZ_CP031560	3950354	3951670	+	NA	HlyC/CorC family transporter	0.5497	30	TRUE
DZA65_RS18315	DZA65_RS18315	1	NZ_CP031560	3951837	3952043	-	NA	DUF1107 domain-containing protein	0.4638	6	TRUE
DZA65_RS18320	DZA65_RS18320	1	NZ_CP031560	3952535	3953275	-	NA	3'(2'),5'-bisphosphate nucleotidase CysQ	0.6113	19	TRUE
DZA65_RS18330	DZA65_RS18330	1	NZ_CP031560	3953783	3955729	+	NA	bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	0.5768	70	TRUE
DZA65_RS18335	DZA65_RS18335	1	NZ_CP031560	3955866	3956531	+	NA	iron-sulfur cluster repair protein YtfE	0.5706	13	TRUE
DZA65_RS18340	DZA65_RS18340	1	NZ_CP031560	3956644	3957015	-	NA	DUF2502 domain-containing protein	0.6156	16	TRUE
DZA65_RS18345	DZA65_RS18345	1	NZ_CP031560	3957264	3957884	-	NA	peptidyl-prolyl cis-trans isomerase	0.62	9	TRUE
DZA65_RS18350	DZA65_RS18350	1	NZ_CP031560	3958111	3958818	+	NA	cell division protein ZapC	0.6243	14	TRUE
DZA65_RS18355	DZA65_RS18355	1	NZ_CP031560	3958802	3959176	-	NA	DUF488 family protein	0.592	10	TRUE
DZA65_RS18360	DZA65_RS18360	1	NZ_CP031560	3959292	3959741	-	NA	50S ribosomal protein L9	0.5533	12	FALSE
DZA65_RS18365	DZA65_RS18365	1	NZ_CP031560	3959783	3960010	-	NA	30S ribosomal protein S18	0.5088	11	FALSE
DZA65_RS18370	DZA65_RS18370	1	NZ_CP031560	3960015	3960335	-	NA	primosomal replication protein N	0.5545	9	FALSE
DZA65_RS18375	DZA65_RS18375	1	NZ_CP031560	3960341	3960733	-	NA	30S ribosomal protein S6	0.5267	12	FALSE
DZA65_RS18380	DZA65_RS18380	1	NZ_CP031560	3960963	3961712	-	NA	esterase	0.6013	19	TRUE
DZA65_RS18385	DZA65_RS18385	1	NZ_CP031560	3961938	3963878	+	NA	methyl-accepting chemotaxis protein	0.5837	49	TRUE
DZA65_RS18390	DZA65_RS18390	1	NZ_CP031560	3964015	3964383	+	NA	biofilm peroxide resistance protein BsmA	0.6179	12	TRUE
DZA65_RS18395	DZA65_RS18395	1	NZ_CP031560	3964430	3964705	+	NA	hypothetical protein	0.5725	10	TRUE
DZA65_RS18400	DZA65_RS18400	1	NZ_CP031560	3964809	3965543	-	NA	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	0.6299	12	TRUE
DZA65_RS18405	DZA65_RS18405	1	NZ_CP031560	3965637	3968114	-	NA	ribonuclease R	0.6057	56	TRUE
DZA65_RS18410	DZA65_RS18410	1	NZ_CP031560	3968155	3968580	-	NA	nitric oxide-sensing transcriptional repressor NsrR	0.5094	24	TRUE
DZA65_RS18415	DZA65_RS18415	1	NZ_CP031560	3968953	3970539	+	NA	HAMP domain-containing protein	0.5709	37	TRUE
DZA65_RS18420	DZA65_RS18420	1	NZ_CP031560	3970881	3971762	+	NA	polyketide synthase regulator	0.6224	21	TRUE
DZA65_RS18425	DZA65_RS18425	1	NZ_CP031560	3971804	3973051	+	NA	cytosine deaminase	0.6226	22	TRUE
DZA65_RS18430	DZA65_RS18430	1	NZ_CP031560	3973043	3974071	-	NA	type IV pilus twitching motility protein PilT	0.6618	14	TRUE
DZA65_RS18435	DZA65_RS18435	1	NZ_CP031560	3974093	3974827	+	NA	YggS family pyridoxal phosphate-dependent enzyme	0.5946	15	TRUE
DZA65_RS18440	DZA65_RS18440	1	NZ_CP031560	3974861	3975682	+	NA	pyrroline-5-carboxylate reductase	0.6533	17	FALSE
DZA65_RS18445	DZA65_RS18445	1	NZ_CP031560	3975747	3976301	+	NA	YggT family protein	0.5946	13	TRUE
DZA65_RS18450	DZA65_RS18450	1	NZ_CP031560	3976298	3976588	+	NA	YggU family protein	0.5773	5	TRUE
DZA65_RS18455	DZA65_RS18455	1	NZ_CP031560	3976635	3977228	+	NA	XTP/dITP diphosphatase	0.6414	11	TRUE
DZA65_RS18460	DZA65_RS18460	1	NZ_CP031560	3977221	3978360	+	NA	radical SAM family heme chaperone HemW	0.6412	28	TRUE
DZA65_RS18465	DZA65_RS18465	1	NZ_CP031560	3978537	3978665	+	NA	entericidin A/B family lipoprotein	0.5426	4	FALSE
DZA65_RS18470	DZA65_RS18470	1	NZ_CP031560	3978718	3979173	-	NA	GNAT family N-acetyltransferase	0.6382	11	TRUE
DZA65_RS18475	DZA65_RS18475	1	NZ_CP031560	3979185	3980432	-	NA	lysophospholipid transporter LplT	0.6466	21	TRUE
DZA65_RS18480	DZA65_RS18480	1	NZ_CP031560	3980429	3982627	-	NA	bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase	0.6307	45	TRUE
DZA65_RS18485	DZA65_RS18485	1	NZ_CP031560	3982965	3984362	-	NA	glycoside hydrolase family 1 protein	0.5901	52	TRUE
DZA65_RS18490	DZA65_RS18490	1	NZ_CP031560	3984417	3985907	-	NA	family 1 glycosylhydrolase	0.5895	51	TRUE
DZA65_RS18495	DZA65_RS18495	1	NZ_CP031560	3985924	3987804	-	NA	PTS transporter subunit EIIC	0.6093	52	TRUE
DZA65_RS18500	DZA65_RS18500	1	NZ_CP031560	3987971	3988816	-	NA	PRD domain-containing protein	0.4787	42	TRUE
DZA65_RS18505	DZA65_RS18505	1	NZ_CP031560	3989632	3990642	+	NA	HTH-type transcriptional regulator GalR	0.6311	26	TRUE
DZA65_RS18515	DZA65_RS18515	1	NZ_CP031560	3991015	3991470	-	NA	GNAT family N-acetyltransferase	0.5877	13	TRUE
DZA65_RS18520	DZA65_RS18520	1	NZ_CP031560	3991509	3992276	-	NA	FCD domain-containing protein	0.5833	21	TRUE
DZA65_RS18525	DZA65_RS18525	1	NZ_CP031560	3992460	3992777	-	NA	PTS sugar transporter subunit IIB	0.5597	9	TRUE
DZA65_RS18530	DZA65_RS18530	1	NZ_CP031560	3992787	3994223	-	NA	glycoside hydrolase family 1 protein	0.5964	46	TRUE
DZA65_RS18535	DZA65_RS18535	1	NZ_CP031560	3994262	3995608	-	NA	PTS sugar transporter subunit IIC	0.5716	31	TRUE
DZA65_RS18540	DZA65_RS18540	1	NZ_CP031560	3995845	3996171	+	NA	PTS lactose/cellobiose transporter subunit IIA	0.6147	5	TRUE
DZA65_RS18545	DZA65_RS18545	1	NZ_CP031560	3996373	3997383	+	NA	LacI family transcriptional regulator	0.6034	31	TRUE
DZA65_RS18550	DZA65_RS18550	1	NZ_CP031560	3997399	3998661	-	NA	diaminopimelate decarboxylase	0.6334	28	TRUE
DZA65_RS18555	DZA65_RS18555	1	NZ_CP031560	3998774	3999721	+	NA	LysR family transcriptional regulator	0.6445	18	TRUE
DZA65_RS18560	DZA65_RS18560	1	NZ_CP031560	3999781	4001121	+	NA	Fic family protein	0.39	95	TRUE
DZA65_RS18565	DZA65_RS18565	1	NZ_CP031560	4001242	4002234	-	NA	ABC transporter ATP-binding protein	0.6425	20	TRUE
DZA65_RS18570	DZA65_RS18570	1	NZ_CP031560	4002265	4003047	-	NA	ABC transporter permease	0.6079	20	TRUE
DZA65_RS18575	DZA65_RS18575	1	NZ_CP031560	4003068	4003910	-	NA	ABC transporter permease subunit	0.6074	24	TRUE
DZA65_RS18580	DZA65_RS18580	1	NZ_CP031560	4003907	4004731	-	NA	alkaline phosphatase family protein	0.6436	22	TRUE
DZA65_RS18585	DZA65_RS18585	1	NZ_CP031560	4004753	4005805	-	NA	extracellular solute-binding protein	0.585	30	TRUE
DZA65_RS18590	DZA65_RS18590	1	NZ_CP031560	4006076	4006780	+	NA	UTRA domain-containing protein	0.6099	26	TRUE
DZA65_RS18600	DZA65_RS18600	7	NZ_CP031560	4006946	4007020	-	NA	DUF1330 domain-containing protein	0.56	3	TRUE
DZA65_RS18605	DZA65_RS18605	1	NZ_CP031560	4007068	4008075	+	NA	LysR family transcriptional regulator	0.6438	23	TRUE
DZA65_RS18610	DZA65_RS18610	1	NZ_CP031560	4008377	4009513	-	NA	alpha/beta hydrolase	0.5726	34	TRUE
DZA65_RS18615	DZA65_RS18615	1	NZ_CP031560	4009724	4010608	+	NA	LysR family transcriptional regulator	0.5853	34	TRUE
DZA65_RS18620	DZA65_RS18620	1	NZ_CP031560	4010995	4012029	+	NA	tRNA dihydrouridine(20/20a) synthase DusA	0.6145	31	TRUE
DZA65_RS18625	DZA65_RS18625	1	NZ_CP031560	4012221	4012496	+	NA	envelope stress response protein PspG	0.587	9	TRUE
DZA65_RS18635	DZA65_RS18635	1	NZ_CP031560	4013033	4014439	-	NA	cytochrome P450	0.5416	45	TRUE
DZA65_RS18640	DZA65_RS18640	1	NZ_CP031560	4014825	4015826	-	NA	quinone oxidoreductase	0.6088	28	TRUE
DZA65_RS18645	DZA65_RS18645	1	NZ_CP031560	4015947	4017350	+	NA	replicative DNA helicase	0.5855	37	FALSE
DZA65_RS18650	DZA65_RS18650	1	NZ_CP031560	4017441	4018517	+	NA	alanine racemase	0.6397	22	TRUE
DZA65_RS18655	DZA65_RS18655	1	NZ_CP031560	4018696	4018944	-	NA	DUF1471 domain-containing protein	0.5502	7	TRUE
DZA65_RS18660	DZA65_RS18660	1	NZ_CP031560	4019188	4019955	-	NA	transporter substrate-binding domain-containing protein	0.556	28	TRUE
DZA65_RS18665	DZA65_RS18665	1	NZ_CP031560	4020255	4021628	-	NA	amino acid permease	0.5968	30	TRUE
DZA65_RS18670	DZA65_RS18670	1	NZ_CP031560	4022019	4022495	+	NA	Lrp/AsnC family transcriptional regulator	0.566	13	TRUE
DZA65_RS18675	DZA65_RS18675	1	NZ_CP031560	4022761	4023375	+	NA	YitT family protein	0.5545	25	TRUE
DZA65_RS18680	DZA65_RS18680	1	NZ_CP031560	4023417	4024610	+	NA	aspartate/tyrosine/aromatic aminotransferase	0.6064	36	TRUE
DZA65_RS18690	DZA65_RS18690	1	NZ_CP031560	4025705	4026259	-	NA	type I-F CRISPR-associated endoribonuclease Cas6/Csy4	0.6432	14	TRUE
DZA65_RS18695	DZA65_RS18695	1	NZ_CP031560	4026266	4027273	-	NA	type I-F CRISPR-associated protein Csy3	0.6002	26	TRUE
DZA65_RS18700	DZA65_RS18700	1	NZ_CP031560	4027290	4028243	-	NA	type I-F CRISPR-associated protein Csy2	0.5901	22	TRUE
DZA65_RS18705	DZA65_RS18705	1	NZ_CP031560	4028240	4029577	-	NA	type I-F CRISPR-associated protein Csy1	0.5912	35	TRUE
DZA65_RS18710	DZA65_RS18710	1	NZ_CP031560	4029592	4032870	-	NA	type I-F CRISPR-associated helicase Cas3	0.6261	52	TRUE
DZA65_RS18715	DZA65_RS18715	1	NZ_CP031560	4032867	4033868	-	NA	type I-F CRISPR-associated endonuclease Cas1	0.6058	28	TRUE
DZA65_RS18725	DZA65_RS18725	1	NZ_CP031560	4036092	4037780	-	NA	HAMP domain-containing protein	0.598	39	TRUE
DZA65_RS18730	DZA65_RS18730	1	NZ_CP031560	4038943	4040553	+	NA	diguanylate cyclase	0.4705	81	TRUE
DZA65_RS18735	DZA65_RS18735	1	NZ_CP031560	4040674	4043505	-	NA	excinuclease ABC subunit UvrA	0.5975	78	TRUE
DZA65_RS18740	DZA65_RS18740	1	NZ_CP031560	4043761	4044309	+	NA	single-stranded DNA-binding protein SSB1	0.6393	14	FALSE
DZA65_RS18745	DZA65_RS18745	1	NZ_CP031560	4044367	4044945	-	NA	flavin reductase family protein	0.5838	12	TRUE
DZA65_RS18750	DZA65_RS18750	1	NZ_CP031560	4044980	4045279	-	NA	hypothetical protein	0.6033	17	TRUE
DZA65_RS18755	DZA65_RS18755	1	NZ_CP031560	4045474	4045962	+	NA	hypothetical protein	0.4724	30	TRUE
DZA65_RS18760	DZA65_RS18760	1	NZ_CP031560	4046245	4046832	+	NA	DUF4255 domain-containing protein	0.5034	30	TRUE
DZA65_RS18765	DZA65_RS18765	1	NZ_CP031560	4046839	4047684	+	NA	hypothetical protein	0.5626	41	TRUE
DZA65_RS18770	DZA65_RS18770	1	NZ_CP031560	4047825	4049378	+	NA	phage tail sheath family protein	0.5843	43	TRUE
DZA65_RS18775	DZA65_RS18775	1	NZ_CP031560	4049430	4049900	+	NA	phage tail protein	0.535	10	TRUE
DZA65_RS18780	DZA65_RS18780	1	NZ_CP031560	4049973	4050437	+	NA	phage tail protein	0.5699	11	TRUE
DZA65_RS18785	DZA65_RS18785	1	NZ_CP031560	4050458	4050640	+	NA	hypothetical protein	0.612	4	TRUE
DZA65_RS18790	DZA65_RS18790	1	NZ_CP031560	4050656	4051303	+	NA	peptidoglycan-binding protein	0.6296	17	TRUE
DZA65_RS18795	DZA65_RS18795	1	NZ_CP031560	4051316	4053106	+	NA	type VI secretion system tip protein VgrG	0.6376	31	TRUE
DZA65_RS18805	DZA65_RS18805	1	NZ_CP031560	4053497	4053796	+	NA	type VI secretion protein	0.6967	5	FALSE
DZA65_RS18810	DZA65_RS18810	1	NZ_CP031560	4053798	4054217	+	NA	GPW/gp25 family protein	0.5905	9	TRUE
DZA65_RS18815	DZA65_RS18815	1	NZ_CP031560	4054287	4058408	+	NA	hypothetical protein	0.6604	80	TRUE
DZA65_RS18820	DZA65_RS18820	1	NZ_CP031560	4058508	4059335	+	NA	hypothetical protein	0.6401	13	TRUE
DZA65_RS18825	DZA65_RS18825	1	NZ_CP031560	4059338	4061899	+	NA	hypothetical protein	0.655	52	TRUE
DZA65_RS18830	DZA65_RS18830	1	NZ_CP031560	4061896	4065738	+	NA	hypothetical protein	0.6719	79	TRUE
DZA65_RS18835	DZA65_RS18835	1	NZ_CP031560	4065834	4068302	+	NA	hypothetical protein	0.6379	59	TRUE
DZA65_RS18840	DZA65_RS18840	1	NZ_CP031560	4068466	4069014	-	NA	hypothetical protein	0.4335	37	TRUE
DZA65_RS18845	DZA65_RS18845	1	NZ_CP031560	4069011	4070009	-	NA	ATP-binding protein	0.4024	67	TRUE
DZA65_RS18850	DZA65_RS18850	1	NZ_CP031560	4070190	4071221	-	NA	LacI family transcriptional regulator	0.6366	25	TRUE
DZA65_RS18855	DZA65_RS18855	1	NZ_CP031560	4071222	4072274	-	NA	carbohydrate ABC transporter permease	0.6078	15	TRUE
DZA65_RS18860	DZA65_RS18860	1	NZ_CP031560	4072287	4073288	-	NA	sugar ABC transporter permease	0.5938	24	TRUE
DZA65_RS18865	DZA65_RS18865	1	NZ_CP031560	4073355	4074455	-	NA	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	0.6076	23	TRUE
DZA65_RS18870	DZA65_RS18870	1	NZ_CP031560	4074534	4075637	-	NA	glycosyl hydrolase	0.6395	17	TRUE
DZA65_RS18875	DZA65_RS18875	1	NZ_CP031560	4075639	4078119	-	NA	hypothetical protein	0.6272	72	TRUE
DZA65_RS18880	DZA65_RS18880	1	NZ_CP031560	4078635	4079945	+	NA	carbohydrate ABC transporter substrate-binding protein	0.5728	34	TRUE
DZA65_RS18885	DZA65_RS18885	1	NZ_CP031560	4079955	4080503	+	NA	glucosamine kinase	0.6503	13	TRUE
DZA65_RS18890	DZA65_RS18890	1	NZ_CP031560	4080500	4081393	+	NA	glucosamine kinase	0.6935	16	TRUE
DZA65_RS18895	DZA65_RS18895	1	NZ_CP031560	4081835	4082572	+	NA	ABC transporter ATP-binding protein	0.6369	11	TRUE
DZA65_RS18900	DZA65_RS18900	1	NZ_CP031560	4082569	4083423	+	NA	metal ABC transporter permease	0.6409	11	TRUE
DZA65_RS18905	DZA65_RS18905	1	NZ_CP031560	4083466	4084344	+	NA	metal ABC transporter substrate-binding protein	0.5927	20	TRUE
DZA65_RS18910	DZA65_RS18910	1	NZ_CP031560	4084555	4085121	+	NA	TIGR00730 family Rossman fold protein	0.5802	18	TRUE
DZA65_RS18915	DZA65_RS18915	1	NZ_CP031560	4085259	4086089	-	NA	DeoR/GlpR transcriptional regulator	0.5884	19	TRUE
DZA65_RS18920	DZA65_RS18920	1	NZ_CP031560	4086114	4087094	-	NA	D-threonate 4-phosphate dehydrogenase	0.6065	31	TRUE
DZA65_RS18925	DZA65_RS18925	1	NZ_CP031560	4087087	4088373	-	NA	four-carbon acid sugar kinase family protein	0.6364	27	TRUE
DZA65_RS18930	DZA65_RS18930	1	NZ_CP031560	4088588	4089724	+	NA	iron-containing alcohol dehydrogenase	0.6121	25	TRUE
DZA65_RS18935	DZA65_RS18935	1	NZ_CP031560	4089822	4090706	+	NA	dihydrodipicolinate synthase family protein	0.5955	19	TRUE
DZA65_RS18940	DZA65_RS18940	1	NZ_CP031560	4090744	4092165	+	NA	sodium:solute symporter family protein	0.5689	48	TRUE
DZA65_RS18945	DZA65_RS18945	1	NZ_CP031560	4092172	4093347	+	NA	glycosyl hydrolase	0.6114	25	TRUE
DZA65_RS18950	DZA65_RS18950	1	NZ_CP031560	4093508	4093981	+	NA	YhcH/YjgK/YiaL family protein	0.5759	15	TRUE
DZA65_RS18955	DZA65_RS18955	1	NZ_CP031560	4093988	4094671	+	NA	SDR family oxidoreductase	0.6447	22	TRUE
DZA65_RS18960	DZA65_RS18960	1	NZ_CP031560	4094766	4096409	-	NA	chemotaxis protein	0.4854	86	TRUE
DZA65_RS18965	DZA65_RS18965	1	NZ_CP031560	4096950	4097312	-	NA	YacL family protein	0.5592	9	TRUE
DZA65_RS18970	DZA65_RS18970	1	NZ_CP031560	4097502	4100099	-	NA	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	0.6012	65	FALSE
DZA65_RS18975	DZA65_RS18975	7	NZ_CP031560	4100456	4100596	+	NA	helix-turn-helix transcriptional regulator	0.6667	4	TRUE
DZA65_RS18980	DZA65_RS18980	1	NZ_CP031560	4100713	4102089	+	NA	immune-responsive protein 1	0.6521	29	TRUE
DZA65_RS18985	DZA65_RS18985	1	NZ_CP031560	4102105	4103295	-	NA	hydrolase	0.5936	32	TRUE
DZA65_RS18990	DZA65_RS18990	1	NZ_CP031560	4103484	4104908	-	NA	dihydrolipoyl dehydrogenase	0.5649	46	FALSE
DZA65_RS18995	DZA65_RS18995	1	NZ_CP031560	4105123	4106985	-	NA	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	0.5851	42	FALSE
DZA65_RS19000	DZA65_RS19000	1	NZ_CP031560	4106999	4109662	-	NA	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	0.5507	86	FALSE
DZA65_RS19005	DZA65_RS19005	1	NZ_CP031560	4109795	4110559	-	NA	pyruvate dehydrogenase complex transcriptional repressor PdhR	0.5608	21	TRUE
DZA65_RS22980	DZA65_RS22980	1	NZ_CP031560	4110784	4110999	-	NA	hypothetical protein	0.3981	17	TRUE
DZA65_RS19010	DZA65_RS19010	1	NZ_CP031560	4111208	4112554	+	NA	amino acid permease	0.5664	45	TRUE
DZA65_RS19015	DZA65_RS19015	1	NZ_CP031560	4112677	4113531	-	NA	beta-lactamase regulator AmpE	0.5953	26	TRUE
DZA65_RS19020	DZA65_RS19020	1	NZ_CP031560	4113538	4114098	-	NA	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	0.5758	20	TRUE
DZA65_RS19030	DZA65_RS19030	1	NZ_CP031560	4114556	4115419	+	NA	nucleoside-specific channel-forming protein Tsx	0.5312	44	TRUE
DZA65_RS19035	DZA65_RS19035	1	NZ_CP031560	4115557	4116447	+	NA	carboxylating nicotinate-nucleotide diphosphorylase	0.5926	26	TRUE
DZA65_RS19040	DZA65_RS19040	1	NZ_CP031560	4116709	4117152	+	NA	prepilin peptidase-dependent pilin	0.5698	13	TRUE
DZA65_RS19045	DZA65_RS19045	1	NZ_CP031560	4117158	4118579	+	NA	type II secretion system protein GspE	0.5935	37	TRUE
DZA65_RS19050	DZA65_RS19050	1	NZ_CP031560	4118589	4119794	+	NA	protein transport protein HofC	0.5746	44	TRUE
DZA65_RS19055	DZA65_RS19055	1	NZ_CP031560	4119910	4120950	-	NA	GMP reductase	0.56	38	TRUE
DZA65_RS19060	DZA65_RS19060	1	NZ_CP031560	4121118	4121744	+	NA	dephospho-CoA kinase	0.5758	21	FALSE
DZA65_RS19065	DZA65_RS19065	1	NZ_CP031560	4121737	4122486	+	NA	cell division protein ZapD	0.544	29	TRUE
DZA65_RS19070	DZA65_RS19070	1	NZ_CP031560	4122518	4122715	+	NA	DNA gyrase inhibitor YacG	0.5101	7	TRUE
DZA65_RS19075	DZA65_RS19075	1	NZ_CP031560	4122800	4123201	-	NA	8-oxo-dGTP diphosphatase MutT	0.5647	9	TRUE
DZA65_RS19080	DZA65_RS19080	1	NZ_CP031560	4123271	4125964	-	NA	preprotein translocase subunit SecA	0.5408	89	FALSE
DZA65_RS19085	DZA65_RS19085	1	NZ_CP031560	4126062	4126562	-	NA	secA regulator SecM	0.5669	14	TRUE
DZA65_RS19090	DZA65_RS19090	1	NZ_CP031560	4126590	4127111	+	NA	DUF721 domain-containing protein	0.5192	22	TRUE
DZA65_RS19095	DZA65_RS19095	1	NZ_CP031560	4127128	4128045	-	NA	UDP-3-O-acyl-N-acetylglucosamine deacetylase	0.5283	29	FALSE
DZA65_RS19100	DZA65_RS19100	1	NZ_CP031560	4128140	4129291	-	NA	cell division protein FtsZ	0.5816	34	FALSE
DZA65_RS19105	DZA65_RS19105	1	NZ_CP031560	4129366	4130622	-	NA	cell division protein FtsA	0.5553	44	FALSE
DZA65_RS19110	DZA65_RS19110	1	NZ_CP031560	4130619	4131473	-	NA	cell division protein FtsQ	0.5673	26	FALSE
DZA65_RS19115	DZA65_RS19115	1	NZ_CP031560	4131638	4133098	-	NA	UDP-N-acetylmuramate--L-alanine ligase	0.6071	33	FALSE
DZA65_RS19120	DZA65_RS19120	1	NZ_CP031560	4133149	4134240	-	NA	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	0.6429	28	FALSE
DZA65_RS19125	DZA65_RS19125	1	NZ_CP031560	4134237	4135439	-	NA	cell division protein FtsW	0.5877	28	FALSE
DZA65_RS19130	DZA65_RS19130	1	NZ_CP031560	4135439	4136752	-	NA	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	0.6172	30	FALSE
DZA65_RS19135	DZA65_RS19135	1	NZ_CP031560	4136756	4137838	-	NA	phospho-N-acetylmuramoyl-pentapeptide- transferase	0.5651	36	FALSE
DZA65_RS19140	DZA65_RS19140	1	NZ_CP031560	4137832	4139193	-	NA	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	0.6182	42	FALSE
DZA65_RS19145	DZA65_RS19145	1	NZ_CP031560	4139190	4140674	-	NA	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	0.6121	42	FALSE
DZA65_RS19150	DZA65_RS19150	1	NZ_CP031560	4140661	4142424	-	NA	peptidoglycan glycosyltransferase FtsI	0.593	50	FALSE
DZA65_RS19155	DZA65_RS19155	1	NZ_CP031560	4142444	4142767	-	NA	cell division protein FtsL	0.5772	6	FALSE
DZA65_RS19160	DZA65_RS19160	1	NZ_CP031560	4142764	4143705	-	NA	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	0.5966	21	TRUE
DZA65_RS19165	DZA65_RS19165	1	NZ_CP031560	4143708	4144166	-	NA	division/cell wall cluster transcriptional repressor MraZ	0.5272	20	TRUE
DZA65_RS19170	DZA65_RS19170	1	NZ_CP031560	4145033	4145494	+	NA	L-alanine exporter AlaE	0.539	18	TRUE
DZA65_RS19175	DZA65_RS19175	1	NZ_CP031560	4145661	4146665	-	NA	catabolite repressor/activator	0.5861	30	TRUE
DZA65_RS19180	DZA65_RS19180	1	NZ_CP031560	4146909	4147400	-	NA	acetolactate synthase small subunit	0.5833	10	TRUE
DZA65_RS19185	DZA65_RS19185	1	NZ_CP031560	4147403	4149121	-	NA	acetolactate synthase 3 large subunit	0.5905	45	TRUE
DZA65_RS19190	DZA65_RS19190	1	NZ_CP031560	4149519	4151324	-	NA	long-chain fatty acid--CoA ligase	0.5969	46	TRUE
DZA65_RS19195	DZA65_RS19195	1	NZ_CP031560	4151557	4151640	+	NA	leu operon leader peptide	0.5357	6	TRUE
DZA65_RS19200	DZA65_RS19200	1	NZ_CP031560	4151735	4153309	+	NA	2-isopropylmalate synthase	0.5644	50	TRUE
DZA65_RS19205	DZA65_RS19205	1	NZ_CP031560	4153309	4154400	+	NA	3-isopropylmalate dehydrogenase	0.6218	24	TRUE
DZA65_RS19210	DZA65_RS19210	1	NZ_CP031560	4154403	4155803	+	NA	3-isopropylmalate dehydratase large subunit	0.6146	32	TRUE
