locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HGI48_RS17840	HGI48_RS17840	1	NZ_CP051429	4003445	4004869	-		dihydrolipoyl dehydrogenase
HGI48_RS17845	HGI48_RS17845	1	NZ_CP051429	4005084	4006946	-		pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase
HGI48_RS17850	HGI48_RS17850	1	NZ_CP051429	4006960	4009623	-		pyruvate dehydrogenase (acetyl-transferring), homodimeric type
HGI48_RS17855	HGI48_RS17855	1	NZ_CP051429	4009756	4010520	-		pyruvate dehydrogenase complex transcriptional repressor PdhR
HGI48_RS17860	HGI48_RS17860	1	NZ_CP051429	4010745	4010960	-		hypothetical protein
HGI48_RS17865	HGI48_RS17865	1	NZ_CP051429	4011169	4012515	+		amino acid permease
HGI48_RS17870	HGI48_RS17870	1	NZ_CP051429	4012640	4013494	-		beta-lactamase regulator AmpE
HGI48_RS17875	HGI48_RS17875	1	NZ_CP051429	4013501	4014061	-		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
HGI48_RS17880	HGI48_RS17880	1	NZ_CP051429	4014203	4014520	-		hypothetical protein
HGI48_RS17885	HGI48_RS17885	1	NZ_CP051429	4014519	4015382	+		nucleoside-specific channel-forming protein Tsx
HGI48_RS17890	HGI48_RS17890	1	NZ_CP051429	4015520	4016410	+		carboxylating nicotinate-nucleotide diphosphorylase
HGI48_RS17895	HGI48_RS17895	1	NZ_CP051429	4016672	4017115	+		prepilin peptidase-dependent pilin
HGI48_RS17900	HGI48_RS17900	1	NZ_CP051429	4017121	4018596	+		type II secretion system protein GspE
HGI48_RS17905	HGI48_RS17905	1	NZ_CP051429	4018606	4019811	+		protein transport protein HofC
HGI48_RS17910	HGI48_RS17910	1	NZ_CP051429	4019917	4020957	-		GMP reductase
HGI48_RS17915	HGI48_RS17915	1	NZ_CP051429	4021125	4021751	+		dephospho-CoA kinase
HGI48_RS17920	HGI48_RS17920	1	NZ_CP051429	4021744	4022493	+		cell division protein ZapD
HGI48_RS17925	HGI48_RS17925	1	NZ_CP051429	4022525	4022722	+		DNA gyrase inhibitor YacG
HGI48_RS17930	HGI48_RS17930	1	NZ_CP051429	4022827	4023228	-		8-oxo-dGTP diphosphatase MutT
HGI48_RS17935	HGI48_RS17935	1	NZ_CP051429	4023298	4025991	-		preprotein translocase subunit SecA
HGI48_RS17940	HGI48_RS17940	1	NZ_CP051429	4026089	4026589	-		secA regulator SecM
HGI48_RS17945	HGI48_RS17945	1	NZ_CP051429	4026617	4027138	+		DUF721 domain-containing protein
HGI48_RS17950	HGI48_RS17950	1	NZ_CP051429	4027155	4028072	-		UDP-3-O-acyl-N-acetylglucosamine deacetylase
HGI48_RS17955	HGI48_RS17955	1	NZ_CP051429	4028167	4029318	-		cell division protein FtsZ
HGI48_RS17960	HGI48_RS17960	1	NZ_CP051429	4029393	4030649	-		cell division protein FtsA
HGI48_RS17965	HGI48_RS17965	1	NZ_CP051429	4030646	4031500	-		cell division protein FtsQ
HGI48_RS17970	HGI48_RS17970	1	NZ_CP051429	4031665	4033125	-		UDP-N-acetylmuramate--L-alanine ligase
HGI48_RS17975	HGI48_RS17975	1	NZ_CP051429	4033176	4034267	-		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
HGI48_RS17980	HGI48_RS17980	1	NZ_CP051429	4034264	4035466	-		cell division protein FtsW
HGI48_RS17985	HGI48_RS17985	1	NZ_CP051429	4035466	4036779	-		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
HGI48_RS17990	HGI48_RS17990	1	NZ_CP051429	4036783	4037865	-		phospho-N-acetylmuramoyl-pentapeptide- transferase
HGI48_RS17995	HGI48_RS17995	1	NZ_CP051429	4037859	4039220	-		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
HGI48_RS18000	HGI48_RS18000	1	NZ_CP051429	4039217	4040701	-		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
HGI48_RS18005	HGI48_RS18005	1	NZ_CP051429	4040688	4042451	-		peptidoglycan glycosyltransferase FtsI
HGI48_RS18010	HGI48_RS18010	1	NZ_CP051429	4042471	4042794	-		cell division protein FtsL
HGI48_RS18015	HGI48_RS18015	1	NZ_CP051429	4042791	4043732	-		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
HGI48_RS18020	HGI48_RS18020	1	NZ_CP051429	4043735	4044193	-		division/cell wall cluster transcriptional repressor MraZ
HGI48_RS18025	HGI48_RS18025	1	NZ_CP051429	4045060	4045521	+		L-alanine exporter AlaE
HGI48_RS18030	HGI48_RS18030	1	NZ_CP051429	4045671	4046675	-		catabolite repressor/activator
HGI48_RS18035	HGI48_RS18035	1	NZ_CP051429	4046919	4047410	-		acetolactate synthase small subunit
HGI48_RS18040	HGI48_RS18040	1	NZ_CP051429	4047413	4049131	-		acetolactate synthase 3 large subunit
HGI48_RS18045	HGI48_RS18045	1	NZ_CP051429	4049562	4051367	-		long-chain fatty acid--CoA ligase
HGI48_RS18050	HGI48_RS18050	1	NZ_CP051429	4051600	4051683	+		leu operon leader peptide
HGI48_RS18055	HGI48_RS18055	1	NZ_CP051429	4051778	4053352	+		2-isopropylmalate synthase
HGI48_RS18060	HGI48_RS18060	1	NZ_CP051429	4053352	4054443	+		3-isopropylmalate dehydrogenase
HGI48_RS18065	HGI48_RS18065	1	NZ_CP051429	4054446	4055846	+		3-isopropylmalate dehydratase large subunit
HGI48_RS18070	HGI48_RS18070	1	NZ_CP051429	4055859	4056461	+		3-isopropylmalate dehydratase small subunit
HGI48_RS18075	HGI48_RS18075	1	NZ_CP051429	4056971	4057873	-		siderophore-interacting protein
HGI48_RS18080	HGI48_RS18080	1	NZ_CP051429	4058124	4058234	+		tryptophanase leader peptide
HGI48_RS18085	HGI48_RS18085	1	NZ_CP051429	4058331	4059731	+		tryptophanase
HGI48_RS18090	HGI48_RS18090	1	NZ_CP051429	4059859	4060017	-		glucose uptake inhibitor SgrT
HGI48_RS18095	HGI48_RS18095	1	NZ_CP051429	4060129	4061796	+		HTH-type transcriptional regulator SgrR
HGI48_RS18100	HGI48_RS18100	1	NZ_CP051429	4062006	4062989	+		thiamine ABC transporter substrate binding subunit
HGI48_RS18105	HGI48_RS18105	1	NZ_CP051429	4062965	4064575	+		thiamine/thiamine pyrophosphate ABC transporter permease ThiP
HGI48_RS18110	HGI48_RS18110	1	NZ_CP051429	4064559	4065251	+		thiamine ABC transporter ATP-binding protein ThiQ
HGI48_RS18115	HGI48_RS18115	1	NZ_CP051429	4065412	4065525	+		ilvB operon leader peptide IvbL
HGI48_RS18120	HGI48_RS18120	1	NZ_CP051429	4065639	4067303	+		acetolactate synthase large subunit
HGI48_RS18125	HGI48_RS18125	1	NZ_CP051429	4067307	4067600	+		acetolactate synthase small subunit
HGI48_RS18130	HGI48_RS18130	1	NZ_CP051429	4067651	4068418	-		DedA family protein
HGI48_RS18135	HGI48_RS18135	1	NZ_CP051429	4068675	4069526	+		N-acetylmuramidase family protein
HGI48_RS18140	HGI48_RS18140	1	NZ_CP051429	4069533	4070099	+		hypothetical protein
HGI48_RS18145	HGI48_RS18145	1	NZ_CP051429	4070102	4070665	+		hypothetical protein
HGI48_RS18150	HGI48_RS18150	1	NZ_CP051429	4070662	4071228	+		hypothetical protein
HGI48_RS18155	HGI48_RS18155	1	NZ_CP051429	4071225	4071791	+		hypothetical protein
HGI48_RS18160	HGI48_RS18160	1	NZ_CP051429	4071858	4072337	-		Hcp family type VI secretion system effector
HGI48_RS18165	HGI48_RS18165	1	NZ_CP051429	4072517	4074892	+		DNA polymerase II
HGI48_RS18170	HGI48_RS18170	1	NZ_CP051429	4075152	4078055	+		RNA polymerase-associated protein RapA
HGI48_RS18175	HGI48_RS18175	1	NZ_CP051429	4078119	4078772	+		bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA
HGI48_RS18180	HGI48_RS18180	1	NZ_CP051429	4078837	4079859	-		co-chaperone DjlA
HGI48_RS18185	HGI48_RS18185	1	NZ_CP051429	4080010	4082421	+		LPS assembly protein LptD
HGI48_RS18190	HGI48_RS18190	1	NZ_CP051429	4082534	4083826	+		peptidylprolyl isomerase SurA
HGI48_RS18195	HGI48_RS18195	1	NZ_CP051429	4083826	4084827	+		4-hydroxythreonine-4-phosphate dehydrogenase PdxA
HGI48_RS18200	HGI48_RS18200	1	NZ_CP051429	4084820	4085638	+		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA
HGI48_RS18205	HGI48_RS18205	1	NZ_CP051429	4085654	4086031	+		Co2+/Mg2+ efflux protein ApaG
HGI48_RS18210	HGI48_RS18210	1	NZ_CP051429	4086038	4086880	+		bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH
HGI48_RS18215	HGI48_RS18215	1	NZ_CP051429	4087058	4088128	-		acyltransferase
HGI48_RS18220	HGI48_RS18220	1	NZ_CP051429	4088315	4088797	-		type 3 dihydrofolate reductase
HGI48_RS18225	HGI48_RS18225	1	NZ_CP051429	4088905	4089375	-		threonine/serine exporter
HGI48_RS18230	HGI48_RS18230	1	NZ_CP051429	4089360	4090142	-		threonine/serine exporter ThrE family protein
HGI48_RS18235	HGI48_RS18235	7	NZ_CP051429	4090304	4090917	+		LysE family transporter
HGI48_RS18240	HGI48_RS18240	1	NZ_CP051429	4091018	4094242	-		carbamoyl-phosphate synthase large subunit
HGI48_RS18245	HGI48_RS18245	1	NZ_CP051429	4094330	4095478	-		glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
HGI48_RS18250	HGI48_RS18250	1	NZ_CP051429	4095933	4096754	-		4-hydroxy-tetrahydrodipicolinate reductase
HGI48_RS18255	HGI48_RS18255	1	NZ_CP051429	4097013	4097930	-		ribonucleoside hydrolase RihC
HGI48_RS18260	HGI48_RS18260	1	NZ_CP051429	4098003	4098953	-		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
HGI48_RS18265	HGI48_RS18265	1	NZ_CP051429	4098934	4099407	-		FKBP-type peptidyl-prolyl cis-trans isomerase
HGI48_RS18270	HGI48_RS18270	1	NZ_CP051429	4099411	4099917	-		signal peptidase II
HGI48_RS18275	HGI48_RS18275	1	NZ_CP051429	4099917	4102757	-		isoleucine--tRNA ligase
HGI48_RS18280	HGI48_RS18280	1	NZ_CP051429	4102792	4103733	-		bifunctional riboflavin kinase/FAD synthetase
HGI48_RS18285	HGI48_RS18285	1	NZ_CP051429	4103802	4104011	+		hypothetical protein
HGI48_RS18290	HGI48_RS18290	1	NZ_CP051429	4104130	4104393	+		30S ribosomal protein S20
HGI48_RS18295	HGI48_RS18295	1	NZ_CP051429	4104577	4105752	-		Na+/H+ antiporter NhaA
HGI48_RS18300	HGI48_RS18300	1	NZ_CP051429	4106030	4107163	-		molecular chaperone DnaJ
HGI48_RS18305	HGI48_RS18305	1	NZ_CP051429	4107273	4109183	-		molecular chaperone DnaK
HGI48_RS18310	HGI48_RS18310	1	NZ_CP051429	4109555	4110127	+		acetate uptake transporter
HGI48_RS18315	HGI48_RS18315	1	NZ_CP051429	4110222	4111541	-		MFS transporter
HGI48_RS18320	HGI48_RS18320	1	NZ_CP051429	4111670	4112257	-		molybdopterin adenylyltransferase
HGI48_RS18325	HGI48_RS18325	1	NZ_CP051429	4112780	4113733	-		transaldolase
HGI48_RS18330	HGI48_RS18330	1	NZ_CP051429	4114067	4114846	+		peroxide stress protein YaaA
HGI48_RS18335	HGI48_RS18335	1	NZ_CP051429	4114958	4116247	-		threonine synthase
HGI48_RS18340	HGI48_RS18340	1	NZ_CP051429	4116251	4117180	-		homoserine kinase
HGI48_RS18345	HGI48_RS18345	1	NZ_CP051429	4117183	4119639	-		bifunctional aspartate kinase/homoserine dehydrogenase I
HGI48_RS18350	HGI48_RS18350	1	NZ_CP051429	4120073	4120774	-		tRNA/rRNA methyltransferase
HGI48_RS18355	HGI48_RS18355	1	NZ_CP051429	4121338	4122054	+		two-component system response regulator ArcA
HGI48_RS18360	HGI48_RS18360	1	NZ_CP051429	4122151	4122624	-		protein CreA
HGI48_RS18365	HGI48_RS18365	1	NZ_CP051429	4122830	4123687	+		MDR efflux pump AcrAB transcriptional activator RobA
HGI48_RS18370	HGI48_RS18370	1	NZ_CP051429	4123684	4124334	-		2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB
HGI48_RS18375	HGI48_RS18375	1	NZ_CP051429	4124386	4124925	+		inosine/xanthosine triphosphatase
HGI48_RS18380	HGI48_RS18380	1	NZ_CP051429	4124940	4125272	-		trp operon repressor
HGI48_RS18385	HGI48_RS18385	1	NZ_CP051429	4125498	4127429	-		murein transglycosylase
HGI48_RS18390	HGI48_RS18390	1	NZ_CP051429	4127888	4129552	+		energy-dependent translational throttle protein EttA
HGI48_RS18395	HGI48_RS18395	1	NZ_CP051429	4129750	4131456	-		Tar ligand binding domain-containing protein
HGI48_RS18400	HGI48_RS18400	1	NZ_CP051429	4132049	4133281	-		phosphoglycerate dehydrogenase
HGI48_RS18405	HGI48_RS18405	1	NZ_CP051429	4133585	4134247	-		ribose-5-phosphate isomerase RpiA
HGI48_RS18410	HGI48_RS18410	1	NZ_CP051429	4134304	4134444	-		hypothetical protein
HGI48_RS18415	HGI48_RS18415	1	NZ_CP051429	4134443	4135336	+		LysR family transcriptional regulator ArgP
HGI48_RS18420	HGI48_RS18420	1	NZ_CP051429	4135373	4136101	-		oxidative stress defense protein
HGI48_RS18425	HGI48_RS18425	1	NZ_CP051429	4136272	4137108	-		IclR family transcriptional regulator
HGI48_RS18430	HGI48_RS18430	1	NZ_CP051429	4137228	4138112	-		small-conductance mechanosensitive channel MscS
HGI48_RS18435	HGI48_RS18435	1	NZ_CP051429	4138204	4139280	-		class II fructose-bisphosphate aldolase
HGI48_RS18440	HGI48_RS18440	1	NZ_CP051429	4139491	4140654	-		phosphoglycerate kinase
HGI48_RS18445	HGI48_RS18445	1	NZ_CP051429	4140722	4141738	-		erythrose-4-phosphate dehydrogenase
HGI48_RS18450	HGI48_RS18450	1	NZ_CP051429	4142062	4144056	-		transketolase
HGI48_RS18455	HGI48_RS18455	1	NZ_CP051429	4144438	4145631	-		MFS transporter TsgA
HGI48_RS18460	HGI48_RS18460	1	NZ_CP051429	4145873	4147849	-		biosynthetic arginine decarboxylase
HGI48_RS18465	HGI48_RS18465	1	NZ_CP051429	4147842	4148000	-		hypothetical protein
HGI48_RS18470	HGI48_RS18470	1	NZ_CP051429	4148177	4148518	+		hypothetical protein
HGI48_RS18475	HGI48_RS18475	1	NZ_CP051429	4148635	4149789	+		methionine adenosyltransferase
HGI48_RS18480	HGI48_RS18480	1	NZ_CP051429	4149900	4150412	+		SprT family zinc-dependent metalloprotease
HGI48_RS18485	HGI48_RS18485	1	NZ_CP051429	4150512	4151210	+		deoxyribonuclease I
HGI48_RS18490	HGI48_RS18490	1	NZ_CP051429	4151338	4152072	+		16S rRNA (uracil(1498)-N(3))-methyltransferase
HGI48_RS18495	HGI48_RS18495	1	NZ_CP051429	4152084	4153037	+		glutathione synthase
HGI48_RS18500	HGI48_RS18500	1	NZ_CP051429	4153142	4153705	+		YqgE/AlgH family protein
HGI48_RS18505	HGI48_RS18505	1	NZ_CP051429	4153705	4154136	+		Holliday junction resolvase RuvX
HGI48_RS18510	HGI48_RS18510	1	NZ_CP051429	4154215	4155219	-		class 1 fructose-bisphosphatase
HGI48_RS18515	HGI48_RS18515	1	NZ_CP051429	4155390	4156772	+		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
HGI48_RS18520	HGI48_RS18520	1	NZ_CP051429	4156877	4158175	-		adenylosuccinate synthase
HGI48_RS18525	HGI48_RS18525	1	NZ_CP051429	4158275	4158475	-		DUF2065 domain-containing protein
HGI48_RS18530	HGI48_RS18530	1	NZ_CP051429	4158536	4159531	-		protease modulator HflC
HGI48_RS18535	HGI48_RS18535	1	NZ_CP051429	4159535	4160800	-		FtsH protease activity modulator HflK
HGI48_RS18540	HGI48_RS18540	1	NZ_CP051429	4160873	4162153	-		GTPase HflX
HGI48_RS18545	HGI48_RS18545	1	NZ_CP051429	4162243	4162542	-		RNA chaperone Hfq
HGI48_RS18550	HGI48_RS18550	1	NZ_CP051429	4162687	4163628	-		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
HGI48_RS18555	HGI48_RS18555	1	NZ_CP051429	4163621	4165549	-		DNA mismatch repair endonuclease MutL
HGI48_RS18560	HGI48_RS18560	1	NZ_CP051429	4165577	4167250	-		N-acetylmuramoyl-L-alanine amidase AmiB
HGI48_RS18565	HGI48_RS18565	1	NZ_CP051429	4167247	4167729	-		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
HGI48_RS18570	HGI48_RS18570	1	NZ_CP051429	4167726	4169267	-		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase
HGI48_RS18575	HGI48_RS18575	1	NZ_CP051429	4169442	4170596	+		tRNA epoxyqueuosine(34) reductase QueG
HGI48_RS18580	HGI48_RS18580	5	NZ_CP051429	4170880	4170955	-		tRNA-Gly
HGI48_RS18585	HGI48_RS18585	1	NZ_CP051429	4171603	4173000	+		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
HGI48_RS18590	HGI48_RS18590	1	NZ_CP051429	4173025	4174398	+		phosphomannomutase CpsG
HGI48_RS18595	HGI48_RS18595	1	NZ_CP051429	4174434	4175552	+		GDP-mannose 4,6-dehydratase
HGI48_RS18600	HGI48_RS18600	1	NZ_CP051429	4175602	4176390	+		ABC transporter permease
HGI48_RS18605	HGI48_RS18605	1	NZ_CP051429	4176394	4177125	+		ABC transporter ATP-binding protein
HGI48_RS18610	HGI48_RS18610	1	NZ_CP051429	4177136	4178074	+		GDP-L-fucose synthase
HGI48_RS18615	HGI48_RS18615	1	NZ_CP051429	4178071	4179270	+		hypothetical protein
HGI48_RS18620	HGI48_RS18620	1	NZ_CP051429	4179321	4180448	+		glycosyltransferase
HGI48_RS18625	HGI48_RS18625	1	NZ_CP051429	4180495	4181421	-		D-2-hydroxyacid dehydrogenase
HGI48_RS18630	HGI48_RS18630	5	NZ_CP051429	4181550	4181625	-		tRNA-Gly
HGI48_RS18635	HGI48_RS18635	1	NZ_CP051429	4181900	4182637	-		amino acid ABC transporter ATP-binding protein
HGI48_RS18640	HGI48_RS18640	1	NZ_CP051429	4182647	4183408	-		amino acid ABC transporter permease
HGI48_RS18645	HGI48_RS18645	1	NZ_CP051429	4183414	4184109	-		amino acid ABC transporter permease
HGI48_RS18650	HGI48_RS18650	1	NZ_CP051429	4184132	4184884	-		SDR family oxidoreductase
HGI48_RS18655	HGI48_RS18655	1	NZ_CP051429	4185000	4185443	-		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
HGI48_RS18660	HGI48_RS18660	1	NZ_CP051429	4185645	4186568	-		nitrogen assimilation transcriptional regulator NAC
HGI48_RS18665	HGI48_RS18665	1	NZ_CP051429	4187023	4188225	+		pyridoxal phosphate-dependent aminotransferase
HGI48_RS18670	HGI48_RS18670	1	NZ_CP051429	4188412	4189182	-		LamB/YcsF family protein
HGI48_RS18675	HGI48_RS18675	1	NZ_CP051429	4189194	4190180	-		biotin-dependent carboxyltransferase family protein
HGI48_RS18680	HGI48_RS18680	1	NZ_CP051429	4190177	4190872	-		5-oxoprolinase subunit PxpB
HGI48_RS18685	HGI48_RS18685	1	NZ_CP051429	4190875	4191714	-		ABC transporter substrate-binding protein
HGI48_RS18690	HGI48_RS18690	1	NZ_CP051429	4192000	4192914	+		DMT family transporter
HGI48_RS18695	HGI48_RS18695	1	NZ_CP051429	4193400	4194074	+		hypothetical protein
HGI48_RS18700	HGI48_RS18700	1	NZ_CP051429	4194052	4195053	-		LLM class flavin-dependent oxidoreductase
HGI48_RS18705	HGI48_RS18705	1	NZ_CP051429	4195594	4196904	+		LLM class flavin-dependent oxidoreductase
HGI48_RS18710	HGI48_RS18710	1	NZ_CP051429	4196925	4197842	+		ABC transporter substrate-binding protein
HGI48_RS18715	HGI48_RS18715	1	NZ_CP051429	4197889	4198836	+		ABC transporter substrate-binding protein
HGI48_RS18720	HGI48_RS18720	1	NZ_CP051429	4198866	4199396	+		GNAT family N-acetyltransferase
HGI48_RS18725	HGI48_RS18725	1	NZ_CP051429	4199401	4200342	+		amino acid ABC transporter permease
HGI48_RS18730	HGI48_RS18730	1	NZ_CP051429	4200361	4201179	+		amino acid ABC transporter ATP-binding protein
HGI48_RS18735	HGI48_RS18735	1	NZ_CP051429	4201287	4202297	-		alpha/beta hydrolase
HGI48_RS18740	HGI48_RS18740	1	NZ_CP051429	4202369	4202794	-		organic hydroperoxide resistance protein
HGI48_RS18745	HGI48_RS18745	1	NZ_CP051429	4202913	4203383	-		MarR family transcriptional regulator
HGI48_RS18750	HGI48_RS18750	1	NZ_CP051429	4203535	4205058	-		p-aminobenzoyl-glutamate transporter
HGI48_RS18755	HGI48_RS18755	1	NZ_CP051429	4205404	4206855	-		amidohydrolase
HGI48_RS18760	HGI48_RS18760	1	NZ_CP051429	4206852	4208156	-		M20 family metallo-hydrolase
HGI48_RS18765	HGI48_RS18765	1	NZ_CP051429	4208344	4209240	+		LysR family transcriptional regulator
HGI48_RS18770	HGI48_RS18770	1	NZ_CP051429	4209433	4211103	-		Tar ligand binding domain-containing protein
HGI48_RS18775	HGI48_RS18775	1	NZ_CP051429	4211436	4211981	-		nitrogen fixation protein NifQ
HGI48_RS18780	HGI48_RS18780	1	NZ_CP051429	4211981	4213378	-		nitrogenase cofactor biosynthesis protein NifB
HGI48_RS18785	HGI48_RS18785	1	NZ_CP051429	4213703	4215277	-		nif-specific transcriptional activator NifA
HGI48_RS18790	HGI48_RS18790	1	NZ_CP051429	4215274	4216839	-		nitrogen fixation negative regulator NifL
HGI48_RS18795	HGI48_RS18795	1	NZ_CP051429	4217279	4217809	+		flavodoxin
HGI48_RS18800	HGI48_RS18800	1	NZ_CP051429	4217935	4218126	-		transposase
HGI48_RS18805	HGI48_RS18805	1	NZ_CP051429	4218485	4219288	+		hypothetical protein
HGI48_RS18810	HGI48_RS18810	1	NZ_CP051429	4219306	4220634	+		radical SAM protein
HGI48_RS18815	HGI48_RS18815	1	NZ_CP051429	4220666	4220848	+		hypothetical protein
HGI48_RS18820	HGI48_RS18820	1	NZ_CP051429	4221187	4223034	+		ABC transporter ATP-binding protein
HGI48_RS18825	HGI48_RS18825	1	NZ_CP051429	4223031	4224203	+		S8 family serine peptidase
HGI48_RS18830	HGI48_RS18830	7	NZ_CP051429	4224274	4224438	-		IS3 family transposase
HGI48_RS18835	HGI48_RS18835	1	NZ_CP051429	4224634	4225419	-		nitrogen fixation protein NifM
HGI48_RS18840	HGI48_RS18840	1	NZ_CP051429	4225434	4225877	-		nitrogen fixation protein NifZ
HGI48_RS18845	HGI48_RS18845	1	NZ_CP051429	4225861	4226130	-		nitrogen fixation protein NifW
HGI48_RS18850	HGI48_RS18850	1	NZ_CP051429	4226135	4227283	-		homocitrate synthase
HGI48_RS18855	HGI48_RS18855	1	NZ_CP051429	4227295	4228557	-		cysteine desulfurase NifS
HGI48_RS18860	HGI48_RS18860	1	NZ_CP051429	4228593	4229438	-		Fe-S cluster assembly protein NifU
HGI48_RS18865	HGI48_RS18865	7	NZ_CP051429	4229903	4230707	+		glycoside hydrolase family protein
HGI48_RS18870	HGI48_RS18870	1	NZ_CP051429	4230704	4231108	+		hypothetical protein
HGI48_RS18875	HGI48_RS18875	7	NZ_CP051429	4231190	4231669	-		Hcp family type VI secretion system effector
HGI48_RS18880	HGI48_RS18880	1	NZ_CP051429	4231801	4232106	-		hypothetical protein
HGI48_RS18885	HGI48_RS18885	1	NZ_CP051429	4232161	4232628	-		nitrogen fixation protein NifX
HGI48_RS18890	HGI48_RS18890	1	NZ_CP051429	4232615	4234000	-		nitrogenase iron-molybdenum cofactor biosynthesis protein NifN
HGI48_RS18895	HGI48_RS18895	1	NZ_CP051429	4234011	4235384	-		nitrogenase iron-molybdenum cofactor biosynthesis protein NifE
HGI48_RS18900	HGI48_RS18900	1	NZ_CP051429	4235730	4237322	+		Tar ligand binding domain-containing protein
HGI48_RS18905	HGI48_RS18905	7	NZ_CP051429	4237645	4237965	+		hypothetical protein
HGI48_RS18910	HGI48_RS18910	1	NZ_CP051429	4238057	4238719	-		nitrogen fixation protein NifY
HGI48_RS18915	HGI48_RS18915	1	NZ_CP051429	4238732	4238950	-		NifT/FixU family protein
HGI48_RS18920	HGI48_RS18920	1	NZ_CP051429	4239048	4240616	-		nitrogenase molybdenum-iron protein subunit beta
HGI48_RS18925	HGI48_RS18925	1	NZ_CP051429	4240704	4242152	-		nitrogenase molybdenum-iron protein alpha chain
HGI48_RS18930	HGI48_RS18930	1	NZ_CP051429	4242213	4243094	-		nitrogenase iron protein
HGI48_RS18935	HGI48_RS18935	1	NZ_CP051429	4243626	4247135	+		pyruvate:ferredoxin (flavodoxin) oxidoreductase
HGI48_RS18940	HGI48_RS18940	1	NZ_CP051429	4247235	4248743	-		TolC family protein
HGI48_RS18945	HGI48_RS18945	1	NZ_CP051429	4248849	4254626	-		DUF4347 domain-containing protein
HGI48_RS18950	HGI48_RS18950	1	NZ_CP051429	4254795	4255697	-		tail fiber protein
HGI48_RS18955	HGI48_RS18955	1	NZ_CP051429	4255968	4258076	-		HlyD family efflux transporter periplasmic adaptor subunit
HGI48_RS18960	HGI48_RS18960	1	NZ_CP051429	4258088	4259407	-		HlyD family efflux transporter periplasmic adaptor subunit
HGI48_RS18965	HGI48_RS18965	1	NZ_CP051429	4259404	4260207	-		efflux RND transporter periplasmic adaptor subunit
HGI48_RS18970	HGI48_RS18970	1	NZ_CP051429	4260916	4261488	+		helix-turn-helix transcriptional regulator
HGI48_RS18975	HGI48_RS18975	1	NZ_CP051429	4261543	4262256	-		thioesterase
HGI48_RS18980	HGI48_RS18980	1	NZ_CP051429	4262249	4263169	-		DMT family transporter
HGI48_RS18985	HGI48_RS18985	1	NZ_CP051429	4263169	4263843	-		alanyl-tRNA synthetase
HGI48_RS18990	HGI48_RS18990	1	NZ_CP051429	4263857	4264804	-		chlorinating enzyme
HGI48_RS18995	HGI48_RS18995	1	NZ_CP051429	4264868	4265134	-		hypothetical protein
HGI48_RS19000	HGI48_RS19000	1	NZ_CP051429	4265138	4266673	-		amino acid adenylation domain-containing protein
HGI48_RS19005	HGI48_RS19005	7	NZ_CP051429	4267023	4267271	-		transposase
HGI48_RS19010	HGI48_RS19010	1	NZ_CP051429	4267391	4268293	-		LysR family transcriptional regulator
HGI48_RS19015	HGI48_RS19015	1	NZ_CP051429	4268431	4269177	+		SDR family oxidoreductase
HGI48_RS19020	HGI48_RS19020	1	NZ_CP051429	4269257	4269931	+		glutathione S-transferase family protein
HGI48_RS19025	HGI48_RS19025	7	NZ_CP051429	4270244	4270818	-		transposase
HGI48_RS19030	HGI48_RS19030	5	NZ_CP051429	4271028	4271103	-		tRNA-Gly
HGI48_RS19035	HGI48_RS19035	1	NZ_CP051429	4271284	4271826	-		oligoribonuclease
HGI48_RS19040	HGI48_RS19040	1	NZ_CP051429	4271962	4273011	+		small ribosomal subunit biogenesis GTPase RsgA
HGI48_RS19045	HGI48_RS19045	1	NZ_CP051429	4273098	4273994	+		phosphatidylserine decarboxylase
HGI48_RS19050	HGI48_RS19050	1	NZ_CP051429	4274024	4277347	+		miniconductance mechanosensitive channel MscM
HGI48_RS19055	HGI48_RS19055	1	NZ_CP051429	4277434	4278411	-		elongation factor P--(R)-beta-lysine ligase
