locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
DZA65_RS16925	DZA65_RS16925	1	NZ_CP031560	3656410	3657075	-		anti-sigma-E factor RseA
DZA65_RS16930	DZA65_RS16930	1	NZ_CP031560	3657125	3657700	-		RNA polymerase sigma factor RpoE
DZA65_RS16935	DZA65_RS16935	1	NZ_CP031560	3658048	3659649	+		L-aspartate oxidase
DZA65_RS16940	DZA65_RS16940	1	NZ_CP031560	3659764	3660507	-		methyltransferase
DZA65_RS16945	DZA65_RS16945	1	NZ_CP031560	3660642	3661994	+		ATP-dependent RNA helicase SrmB
DZA65_RS16950	DZA65_RS16950	1	NZ_CP031560	3662185	3662568	-		autonomous glycyl radical cofactor GrcA
DZA65_RS16955	DZA65_RS16955	1	NZ_CP031560	3663015	3663701	+		uracil-DNA glycosylase
DZA65_RS16960	DZA65_RS16960	5	NZ_CP031560	3663844	3663919	-		tRNA-Ala
DZA65_RS16965	DZA65_RS16965	5	NZ_CP031560	3663967	3664042	-		tRNA-Ala
DZA65_RS16970	DZA65_RS16970	1	NZ_CP031560	3664323	3665591	+		O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
DZA65_RS16975	DZA65_RS16975	1	NZ_CP031560	3665716	3667131	-		glutamate--tRNA ligase
DZA65_RS16980	DZA65_RS16980	5	NZ_CP031560	3667450	3667525	+		tRNA-Val
DZA65_RS16985	DZA65_RS16985	5	NZ_CP031560	3667572	3667647	+		tRNA-Val
DZA65_RS16990	DZA65_RS16990	5	NZ_CP031560	3667655	3667730	+		tRNA-Lys
DZA65_RS16995	DZA65_RS16995	1	NZ_CP031560	3668226	3668834	+		HD domain-containing protein
DZA65_RS17000	DZA65_RS17000	1	NZ_CP031560	3668821	3669738	-		AEC family transporter
DZA65_RS17005	DZA65_RS17005	1	NZ_CP031560	3669746	3670480	-		TSUP family transporter
DZA65_RS17010	DZA65_RS17010	1	NZ_CP031560	3670482	3671915	-		pyruvate kinase
DZA65_RS17015	DZA65_RS17015	1	NZ_CP031560	3672544	3672861	-		PTS lactose/cellobiose transporter subunit IIA
DZA65_RS17020	DZA65_RS17020	1	NZ_CP031560	3672938	3673243	-		PTS sugar transporter subunit IIB
DZA65_RS17025	DZA65_RS17025	1	NZ_CP031560	3673406	3674368	-		alpha/beta hydrolase
DZA65_RS17030	DZA65_RS17030	1	NZ_CP031560	3674412	3675689	-		hypothetical protein
DZA65_RS17035	DZA65_RS17035	7	NZ_CP031560	3675916	3676245	-		helix-turn-helix transcriptional regulator
DZA65_RS17040	DZA65_RS17040	1	NZ_CP031560	3676261	3677298	-		IS630 family transposase
DZA65_RS17045	DZA65_RS17045	7	NZ_CP031560	3677400	3678014	-		AraC family transcriptional regulator
DZA65_RS17050	DZA65_RS17050	7	NZ_CP031560	3678042	3680670	-		family 78 glycoside hydrolase catalytic domain
DZA65_RS17055	DZA65_RS17055	1	NZ_CP031560	3680721	3681977	-		PTS transporter subunit EIIC
DZA65_RS17060	DZA65_RS17060	1	NZ_CP031560	3682645	3683637	-		sulfate ABC transporter ATP-binding protein
DZA65_RS17065	DZA65_RS17065	1	NZ_CP031560	3683627	3684511	-		sulfate ABC transporter permease subunit CysW
DZA65_RS17070	DZA65_RS17070	1	NZ_CP031560	3684521	3685333	-		sulfate ABC transporter permease subunit CysT
DZA65_RS17075	DZA65_RS17075	1	NZ_CP031560	3685432	3686442	-		sulfate ABC transporter substrate-binding protein
DZA65_RS17080	DZA65_RS17080	1	NZ_CP031560	3686750	3687907	-		CdaR family transcriptional regulator
DZA65_RS17085	DZA65_RS17085	1	NZ_CP031560	3688103	3689554	-		serine endoprotease DegP
DZA65_RS17090	DZA65_RS17090	1	NZ_CP031560	3689718	3691235	-		dGTPase
DZA65_RS17095	DZA65_RS17095	1	NZ_CP031560	3691453	3692154	+		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
DZA65_RS17100	DZA65_RS17100	1	NZ_CP031560	3692246	3693028	+		vitamin B12 ABC transporter substrate-binding protein BtuF
DZA65_RS17105	DZA65_RS17105	1	NZ_CP031560	3693139	3693483	-		iron-sulfur cluster insertion protein ErpA
DZA65_RS17110	DZA65_RS17110	1	NZ_CP031560	3693728	3695008	+		glutamate-1-semialdehyde 2,1-aminomutase
DZA65_RS17115	DZA65_RS17115	1	NZ_CP031560	3695131	3697629	-		bifunctional glycosyl transferase/transpeptidase
DZA65_RS17120	DZA65_RS17120	1	NZ_CP031560	3697734	3700205	-		ATP-dependent helicase HrpB
DZA65_RS17125	DZA65_RS17125	1	NZ_CP031560	3700434	3700967	+		RNA 2',3'-cyclic phosphodiesterase
DZA65_RS17130	DZA65_RS17130	1	NZ_CP031560	3700980	3701699	+		DNA/RNA nuclease SfsA
DZA65_RS17135	DZA65_RS17135	1	NZ_CP031560	3701872	3702327	+		RNA polymerase-binding protein DksA
DZA65_RS17140	DZA65_RS17140	1	NZ_CP031560	3702421	3703329	+		tRNA glutamyl-Q(34) synthetase GluQRS
DZA65_RS17145	DZA65_RS17145	1	NZ_CP031560	3703398	3704801	+		polynucleotide adenylyltransferase PcnB
DZA65_RS17150	DZA65_RS17150	1	NZ_CP031560	3704798	3705286	+		2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
DZA65_RS17155	DZA65_RS17155	1	NZ_CP031560	3705447	3706241	+		3-methyl-2-oxobutanoate hydroxymethyltransferase
DZA65_RS17160	DZA65_RS17160	1	NZ_CP031560	3706257	3707111	+		pantoate--beta-alanine ligase
DZA65_RS17165	DZA65_RS17165	1	NZ_CP031560	3707137	3707517	+		aspartate 1-decarboxylase
DZA65_RS17170	DZA65_RS17170	1	NZ_CP031560	3707586	3708356	-		ABC transporter permease
DZA65_RS17175	DZA65_RS17175	1	NZ_CP031560	3708353	3709276	-		ABC transporter ATP-binding protein
DZA65_RS17180	DZA65_RS17180	1	NZ_CP031560	3709403	3710044	+		carbonate dehydratase
DZA65_RS17185	DZA65_RS17185	1	NZ_CP031560	3710089	3710619	-		hypoxanthine phosphoribosyltransferase
DZA65_RS17190	DZA65_RS17190	1	NZ_CP031560	3710769	3711221	+		GNAT family N-acetyltransferase
DZA65_RS17195	DZA65_RS17195	1	NZ_CP031560	3711378	3711704	+		hypothetical protein
DZA65_RS17200	DZA65_RS17200	1	NZ_CP031560	3711832	3712896	-		ABC transporter ATP-binding protein
DZA65_RS17205	DZA65_RS17205	1	NZ_CP031560	3712904	3714511	-		iron ABC transporter permease
DZA65_RS17210	DZA65_RS17210	1	NZ_CP031560	3714750	3715097	+		YacC family pilotin-like protein
DZA65_RS17215	DZA65_RS17215	1	NZ_CP031560	3715206	3716069	+		polyamine aminopropyltransferase
DZA65_RS17220	DZA65_RS17220	1	NZ_CP031560	3716100	3716894	+		adenosylmethionine decarboxylase
DZA65_RS17225	DZA65_RS17225	1	NZ_CP031560	3717110	3717343	+		glutaredoxin-like protein NrdH
DZA65_RS17230	DZA65_RS17230	1	NZ_CP031560	3717352	3717759	+		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
DZA65_RS17235	DZA65_RS17235	1	NZ_CP031560	3717738	3719885	+		class 1b ribonucleoside-diphosphate reductase subunit alpha
DZA65_RS17240	DZA65_RS17240	1	NZ_CP031560	3719926	3720888	+		class 1b ribonucleoside-diphosphate reductase subunit beta
DZA65_RS17245	DZA65_RS17245	5	NZ_CP031560	3720941	3721017	-		tRNA-Asp
DZA65_RS17250	DZA65_RS17250	1	NZ_CP031560	3721136	3721870	-		DNA polymerase III subunit epsilon
DZA65_RS17255	DZA65_RS17255	1	NZ_CP031560	3721824	3722390	+		ribonuclease HI
DZA65_RS17260	DZA65_RS17260	1	NZ_CP031560	3722426	3723148	-		class I SAM-dependent methyltransferase
DZA65_RS17265	DZA65_RS17265	1	NZ_CP031560	3723195	3723950	+		hydroxyacylglutathione hydrolase
DZA65_RS17270	DZA65_RS17270	1	NZ_CP031560	3724021	3725427	+		murein transglycosylase D
DZA65_RS17275	DZA65_RS17275	7	NZ_CP031560	3725542	3726114	+		transposase
DZA65_RS17280	DZA65_RS17280	1	NZ_CP031560	3726308	3727099	-		endonuclease/exonuclease/phosphatase family protein
DZA65_RS17285	DZA65_RS17285	5	NZ_CP031560	3727328	3727404	-		tRNA-Asp
DZA65_RS17290	DZA65_RS17290	2	NZ_CP031560	3727471	3727586	-		5S ribosomal RNA
DZA65_RS17295	DZA65_RS17295	2	NZ_CP031560	3727688	3730711	-		23S ribosomal RNA
DZA65_RS17300	DZA65_RS17300	5	NZ_CP031560	3730871	3730946	-		tRNA-Ala
DZA65_RS17305	DZA65_RS17305	5	NZ_CP031560	3731047	3731123	-		tRNA-Ile
DZA65_RS17310	DZA65_RS17310	2	NZ_CP031560	3731189	3732736	-		16S ribosomal RNA
DZA65_RS17320	DZA65_RS17320	1	NZ_CP031560	3733190	3735763	-		ATP-dependent chaperone ClpB
DZA65_RS17325	DZA65_RS17325	1	NZ_CP031560	3735899	3736624	-		polyphenol oxidase
DZA65_RS17330	DZA65_RS17330	1	NZ_CP031560	3736644	3737621	-		23S rRNA pseudouridine(1911/1915/1917) synthase RluD
DZA65_RS17335	DZA65_RS17335	1	NZ_CP031560	3737755	3738489	+		outer membrane protein assembly factor BamD
DZA65_RS17340	DZA65_RS17340	1	NZ_CP031560	3738789	3739127	+		ribosome-associated translation inhibitor RaiA
DZA65_RS17345	DZA65_RS17345	1	NZ_CP031560	3739473	3740630	+		bifunctional chorismate mutase/prephenate dehydratase
DZA65_RS17350	DZA65_RS17350	1	NZ_CP031560	3740743	3741861	-		bifunctional chorismate mutase/prephenate dehydrogenase
DZA65_RS17355	DZA65_RS17355	1	NZ_CP031560	3741889	3742953	-		3-deoxy-7-phosphoheptulonate synthase
DZA65_RS17360	DZA65_RS17360	1	NZ_CP031560	3743781	3744731	+		class I SAM-dependent methyltransferase
DZA65_RS17365	DZA65_RS17365	1	NZ_CP031560	3744808	3745155	-		50S ribosomal protein L19
DZA65_RS17370	DZA65_RS17370	1	NZ_CP031560	3745219	3745974	-		tRNA (guanosine(37)-N1)-methyltransferase TrmD
DZA65_RS17375	DZA65_RS17375	1	NZ_CP031560	3746013	3746561	-		ribosome maturation factor RimM
DZA65_RS17380	DZA65_RS17380	1	NZ_CP031560	3746580	3746828	-		30S ribosomal protein S16
DZA65_RS17385	DZA65_RS17385	1	NZ_CP031560	3746988	3748349	-		signal recognition particle protein
DZA65_RS17390	DZA65_RS17390	1	NZ_CP031560	3748510	3749304	+		inner membrane protein YpjD
DZA65_RS17395	DZA65_RS17395	1	NZ_CP031560	3749402	3749917	-		S-ribosylhomocysteine lyase
DZA65_RS17400	DZA65_RS17400	1	NZ_CP031560	3750103	3751656	-		glutamate--cysteine ligase
DZA65_RS17405	DZA65_RS17405	1	NZ_CP031560	3751737	3752165	-		DedA family protein
DZA65_RS17410	DZA65_RS17410	1	NZ_CP031560	3752162	3752728	-		fructose-1-phosphate/6-phosphogluconate phosphatase
DZA65_RS17415	DZA65_RS17415	5	NZ_CP031560	3752907	3752983	-		tRNA-Arg
DZA65_RS17420	DZA65_RS17420	5	NZ_CP031560	3753041	3753117	-		tRNA-Arg
DZA65_RS17425	DZA65_RS17425	5	NZ_CP031560	3753194	3753270	-		tRNA-Arg
DZA65_RS17430	DZA65_RS17430	5	NZ_CP031560	3753278	3753370	-		tRNA-Ser
DZA65_RS17435	DZA65_RS17435	1	NZ_CP031560	3753676	3753861	-		carbon storage regulator CsrA
DZA65_RS17440	DZA65_RS17440	1	NZ_CP031560	3754183	3756810	-		alanine--tRNA ligase
DZA65_RS17445	DZA65_RS17445	1	NZ_CP031560	3756948	3757436	-		recombination regulator RecX
DZA65_RS17450	DZA65_RS17450	1	NZ_CP031560	3757483	3758559	-		recombinase RecA
DZA65_RS17455	DZA65_RS17455	1	NZ_CP031560	3758672	3759160	-		nicotinamide-nucleotide amidase
DZA65_RS17460	DZA65_RS17460	1	NZ_CP031560	3761041	3761553	+		SRPBCC family protein
DZA65_RS17465	DZA65_RS17465	1	NZ_CP031560	3761638	3762171	-		cytochrome b561
DZA65_RS17470	DZA65_RS17470	1	NZ_CP031560	3762516	3763169	-		hypothetical protein
DZA65_RS17475	DZA65_RS17475	1	NZ_CP031560	3763518	3764291	+		(S)-acetoin forming diacetyl reductase
DZA65_RS17480	DZA65_RS17480	1	NZ_CP031560	3764803	3766350	+		catalase
DZA65_RS17485	DZA65_RS17485	1	NZ_CP031560	3766411	3766998	+		ankyrin repeat domain-containing protein
DZA65_RS22970	DZA65_RS22970	1	NZ_CP031560	3767086	3767181	-		protein MgtS
DZA65_RS17490	DZA65_RS17490	1	NZ_CP031560	3768021	3768977	+		ABC transporter substrate-binding protein
DZA65_RS17495	DZA65_RS17495	1	NZ_CP031560	3769047	3770555	+		sugar ABC transporter ATP-binding protein
DZA65_RS17500	DZA65_RS17500	1	NZ_CP031560	3770569	3771606	+		ABC transporter permease
DZA65_RS17505	DZA65_RS17505	1	NZ_CP031560	3771593	3772585	+		sugar ABC transporter permease YjfF
DZA65_RS17510	DZA65_RS17510	1	NZ_CP031560	3772976	3774400	+		phosphatidylserine decarboxylase family protein
DZA65_RS17515	DZA65_RS17515	1	NZ_CP031560	3774842	3776221	+		aldehyde dehydrogenase EutE
DZA65_RS17520	DZA65_RS17520	1	NZ_CP031560	3776473	3777516	+		HTH-type transcriptional regulator EutR
DZA65_RS17530	DZA65_RS17530	1	NZ_CP031560	3777768	3778460	-		hypothetical protein
DZA65_RS17535	DZA65_RS17535	1	NZ_CP031560	3778745	3779752	-		GTPase
DZA65_RS17540	DZA65_RS17540	1	NZ_CP031560	3779787	3779990	-		YbdD/YjiX family protein
DZA65_RS17545	DZA65_RS17545	1	NZ_CP031560	3780078	3782225	-		carbon starvation protein A
DZA65_RS17550	DZA65_RS17550	1	NZ_CP031560	3782405	3783130	-		two-component system response regulator BtsR
DZA65_RS17555	DZA65_RS17555	1	NZ_CP031560	3783124	3784815	-		sensor histidine kinase
DZA65_RS17560	DZA65_RS17560	1	NZ_CP031560	3785021	3785794	-		GntR family transcriptional regulator
DZA65_RS17565	DZA65_RS17565	1	NZ_CP031560	3785872	3787152	+		M20 family metallopeptidase
DZA65_RS17570	DZA65_RS17570	1	NZ_CP031560	3787230	3788828	+		ABC transporter substrate-binding protein
DZA65_RS17575	DZA65_RS17575	1	NZ_CP031560	3788843	3789790	+		ABC transporter permease
DZA65_RS17580	DZA65_RS17580	1	NZ_CP031560	3789783	3790610	+		ABC transporter permease
DZA65_RS17585	DZA65_RS17585	1	NZ_CP031560	3790610	3792286	+		ABC transporter ATP-binding protein
DZA65_RS17590	DZA65_RS17590	1	NZ_CP031560	3792294	3793523	+		M20/M25/M40 family metallo-hydrolase
DZA65_RS17595	DZA65_RS17595	1	NZ_CP031560	3793718	3794026	-		hypothetical protein
DZA65_RS17605	DZA65_RS17605	7	NZ_CP031560	3794237	3794976	-		alpha/beta hydrolase
DZA65_RS17610	DZA65_RS17610	1	NZ_CP031560	3795446	3795970	-		NAD(P)H-dependent oxidoreductase
DZA65_RS17615	DZA65_RS17615	1	NZ_CP031560	3796030	3796329	-		DUF1330 domain-containing protein
DZA65_RS17620	DZA65_RS17620	1	NZ_CP031560	3796572	3797174	+		hypothetical protein
DZA65_RS17625	DZA65_RS17625	1	NZ_CP031560	3797322	3797543	-		acyl carrier protein
DZA65_RS17630	DZA65_RS17630	1	NZ_CP031560	3797562	3798998	-		AMP-binding protein
DZA65_RS17635	DZA65_RS17635	1	NZ_CP031560	3798995	3800113	-		membrane-bound O-acyltransferase
DZA65_RS17640	DZA65_RS17640	1	NZ_CP031560	3800243	3801379	-		hypothetical protein
DZA65_RS17645	DZA65_RS17645	7	NZ_CP031560	3802352	3802648	+		SDR family NAD(P)-dependent oxidoreductase
DZA65_RS17650	DZA65_RS17650	1	NZ_CP031560	3802722	3803549	+		methylated-DNA--[protein]-cysteine S-methyltransferase
DZA65_RS17655	DZA65_RS17655	7	NZ_CP031560	3803670	3803846	-		antitoxin of toxin-antitoxin stability system
DZA65_RS17660	DZA65_RS17660	1	NZ_CP031560	3804006	3805343	+		deoxyguanosinetriphosphate triphosphohydrolase family protein
DZA65_RS17665	DZA65_RS17665	1	NZ_CP031560	3805430	3806167	-		hypothetical protein
DZA65_RS17670	DZA65_RS17670	1	NZ_CP031560	3806363	3806620	-		hypothetical protein
DZA65_RS17675	DZA65_RS17675	1	NZ_CP031560	3806671	3807255	-		hypothetical protein
DZA65_RS17680	DZA65_RS17680	7	NZ_CP031560	3807320	3808393	-		tyrosine-type recombinase/integrase
DZA65_RS17685	DZA65_RS17685	5	NZ_CP031560	3808491	3808566	-		tRNA-Thr
DZA65_RS17690	DZA65_RS17690	1	NZ_CP031560	3808721	3809974	-		glutamate-5-semialdehyde dehydrogenase
DZA65_RS17695	DZA65_RS17695	1	NZ_CP031560	3809985	3811088	-		glutamate 5-kinase
DZA65_RS17700	DZA65_RS17700	1	NZ_CP031560	3811213	3811611	-		sigma factor-binding protein Crl
DZA65_RS17705	DZA65_RS17705	1	NZ_CP031560	3811730	3812998	-		diguanylate cyclase
DZA65_RS17710	DZA65_RS17710	1	NZ_CP031560	3813003	3813539	-		YfiR family protein
DZA65_RS17715	DZA65_RS17715	1	NZ_CP031560	3813640	3814890	-		esterase FrsA
DZA65_RS17720	DZA65_RS17720	1	NZ_CP031560	3815047	3815505	-		xanthine phosphoribosyltransferase
DZA65_RS17725	DZA65_RS17725	1	NZ_CP031560	3815738	3815938	+		hypothetical protein
DZA65_RS17730	DZA65_RS17730	1	NZ_CP031560	3816196	3817659	+		beta-Ala-His dipeptidase
DZA65_RS17735	DZA65_RS17735	1	NZ_CP031560	3817726	3818784	-		DNA polymerase IV
DZA65_RS17740	DZA65_RS17740	1	NZ_CP031560	3819095	3819820	+		murein L,D-transpeptidase
DZA65_RS17745	DZA65_RS17745	1	NZ_CP031560	3819791	3820558	-		class II glutamine amidotransferase
DZA65_RS17750	DZA65_RS17750	1	NZ_CP031560	3820619	3821200	-		D-sedoheptulose 7-phosphate isomerase
DZA65_RS17755	DZA65_RS17755	1	NZ_CP031560	3821537	3823981	+		acyl-CoA dehydrogenase
DZA65_RS17760	DZA65_RS17760	1	NZ_CP031560	3824048	3825250	-		S-methyl-5-thioribose kinase
DZA65_RS17765	DZA65_RS17765	1	NZ_CP031560	3825416	3826447	+		S-methyl-5-thioribose-1-phosphate isomerase
DZA65_RS17770	DZA65_RS17770	1	NZ_CP031560	3826510	3827052	-		acireductone dioxygenase
DZA65_RS17775	DZA65_RS17775	1	NZ_CP031560	3827071	3827763	-		acireductone synthase
DZA65_RS17780	DZA65_RS17780	1	NZ_CP031560	3827760	3828374	-		methylthioribulose 1-phosphate dehydratase
DZA65_RS17785	DZA65_RS17785	1	NZ_CP031560	3828580	3829737	+		pyridoxal phosphate-dependent aminotransferase
DZA65_RS17790	DZA65_RS17790	1	NZ_CP031560	3829725	3830492	+		amidohydrolase
DZA65_RS17795	DZA65_RS17795	1	NZ_CP031560	3830519	3831784	-		allantoate amidohydrolase
DZA65_RS17800	DZA65_RS17800	1	NZ_CP031560	3831781	3833025	-		alanine--glyoxylate aminotransferase family protein
DZA65_RS17805	DZA65_RS17805	1	NZ_CP031560	3833088	3833819	-		amino acid ABC transporter ATP-binding protein
DZA65_RS17810	DZA65_RS17810	1	NZ_CP031560	3833800	3834456	-		amino acid ABC transporter permease
DZA65_RS17815	DZA65_RS17815	1	NZ_CP031560	3834456	3835121	-		amino acid ABC transporter permease
DZA65_RS17820	DZA65_RS17820	1	NZ_CP031560	3835131	3835922	-		transporter substrate-binding domain-containing protein
DZA65_RS17825	DZA65_RS17825	1	NZ_CP031560	3836198	3837037	-		MurR/RpiR family transcriptional regulator
DZA65_RS17830	DZA65_RS17830	1	NZ_CP031560	3837246	3838835	+		gamma-glutamyltransferase family protein
DZA65_RS17835	DZA65_RS17835	1	NZ_CP031560	3838881	3839078	+		oxalurate catabolism protein HpxX
DZA65_RS17840	DZA65_RS17840	1	NZ_CP031560	3839075	3840487	+		AtzE family amidohydrolase
DZA65_RS17845	DZA65_RS17845	1	NZ_CP031560	3840484	3840864	+		oxalurate catabolism protein HpxZ
DZA65_RS17850	DZA65_RS17850	1	NZ_CP031560	3841157	3842104	-		allantoinase PuuE
DZA65_RS17855	DZA65_RS17855	1	NZ_CP031560	3842174	3842911	-		Asp/Glu racemase
DZA65_RS17860	DZA65_RS17860	1	NZ_CP031560	3842908	3843663	-		GntR family transcriptional regulator
DZA65_RS17865	DZA65_RS17865	1	NZ_CP031560	3843817	3845301	+		NCS1 family nucleobase:cation symporter-1
DZA65_RS17870	DZA65_RS17870	1	NZ_CP031560	3845536	3847338	+		allophanate hydrolase
DZA65_RS17875	DZA65_RS17875	1	NZ_CP031560	3847989	3849191	+		glycine betaine/L-proline ABC transporter ATP-binding protein ProV
DZA65_RS17880	DZA65_RS17880	1	NZ_CP031560	3849184	3850392	+		glycine betaine/L-proline ABC transporter permease ProW
DZA65_RS17885	DZA65_RS17885	1	NZ_CP031560	3850509	3851507	+		glycine betaine/L-proline ABC transporter substrate-binding protein ProX
DZA65_RS17890	DZA65_RS17890	1	NZ_CP031560	3852006	3852686	+		AzlC family ABC transporter permease
DZA65_RS17895	DZA65_RS17895	1	NZ_CP031560	3852683	3853024	+		L-valine transporter subunit YgaH
DZA65_RS17900	DZA65_RS17900	1	NZ_CP031560	3853198	3853710	+		transcriptional repressor MprA
DZA65_RS22975	DZA65_RS22975	1	NZ_CP031560	3853707	3853883	-		hypothetical protein
DZA65_RS17905	DZA65_RS17905	1	NZ_CP031560	3853882	3855057	+		multidrug efflux MFS transporter periplasmic adaptor subunit EmrA
DZA65_RS17910	DZA65_RS17910	1	NZ_CP031560	3855075	3856607	+		multidrug efflux MFS transporter permease subunit EmrB
DZA65_RS17915	DZA65_RS17915	1	NZ_CP031560	3856711	3857823	-		tRNA/rRNA methyltransferase
DZA65_RS17920	DZA65_RS17920	1	NZ_CP031560	3858066	3858491	+		thioredoxin TrxC
DZA65_RS17925	DZA65_RS17925	1	NZ_CP031560	3858578	3859294	+		DTW domain-containing protein
DZA65_RS17930	DZA65_RS17930	1	NZ_CP031560	3859328	3861994	+		bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase
DZA65_RS17935	DZA65_RS17935	1	NZ_CP031560	3862147	3863502	+		CDP-diacylglycerol--serine O-phosphatidyltransferase
DZA65_RS17940	DZA65_RS17940	1	NZ_CP031560	3863619	3863942	+		YfiM family lipoprotein
DZA65_RS17945	DZA65_RS17945	1	NZ_CP031560	3863939	3865237	-		MFS transporter
DZA65_RS17950	DZA65_RS17950	2	NZ_CP031560	3865540	3865655	-		5S ribosomal RNA
DZA65_RS17955	DZA65_RS17955	5	NZ_CP031560	3865698	3865773	-		tRNA-Thr
DZA65_RS17960	DZA65_RS17960	2	NZ_CP031560	3865788	3865903	-		5S ribosomal RNA
DZA65_RS17965	DZA65_RS17965	2	NZ_CP031560	3866005	3868941	-		23S ribosomal RNA
DZA65_RS17970	DZA65_RS17970	5	NZ_CP031560	3869146	3869221	-		tRNA-Glu
DZA65_RS17975	DZA65_RS17975	2	NZ_CP031560	3869304	3870851	-		16S ribosomal RNA
DZA65_RS17985	DZA65_RS17985	1	NZ_CP031560	3871222	3871788	-		D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase
DZA65_RS17990	DZA65_RS17990	1	NZ_CP031560	3871969	3873000	+		methionine ABC transporter ATP-binding protein MetN
DZA65_RS17995	DZA65_RS17995	1	NZ_CP031560	3872993	3873646	+		methionine ABC transporter permease MetI
DZA65_RS18000	DZA65_RS18000	1	NZ_CP031560	3873710	3874525	+		MetQ/NlpA family lipoprotein
DZA65_RS18005	DZA65_RS18005	1	NZ_CP031560	3874640	3875047	+		Rcs stress response system protein RcsF
DZA65_RS18010	DZA65_RS18010	1	NZ_CP031560	3875044	3875751	+		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO
DZA65_RS18015	DZA65_RS18015	1	NZ_CP031560	3875867	3877585	+		proline--tRNA ligase
DZA65_RS18020	DZA65_RS18020	1	NZ_CP031560	3877680	3878672	-		RNA polymerase sigma factor RpoS
DZA65_RS18025	DZA65_RS18025	1	NZ_CP031560	3878726	3879952	-		murein hydrolase activator NlpD
DZA65_RS18030	DZA65_RS18030	1	NZ_CP031560	3880259	3880885	-		protein-L-isoaspartate(D-aspartate) O-methyltransferase
DZA65_RS18035	DZA65_RS18035	1	NZ_CP031560	3881007	3882056	-		tRNA pseudouridine(13) synthase TruD
DZA65_RS18040	DZA65_RS18040	1	NZ_CP031560	3882050	3882547	-		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
DZA65_RS18045	DZA65_RS18045	1	NZ_CP031560	3882551	3883279	-		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DZA65_RS18050	DZA65_RS18050	1	NZ_CP031560	3883282	3883620	-		cell division protein FtsB
DZA65_RS18055	DZA65_RS18055	1	NZ_CP031560	3883836	3884189	-		DUF3561 family protein
DZA65_RS18060	DZA65_RS18060	1	NZ_CP031560	3884311	3884934	-		adenylyl-sulfate kinase
DZA65_RS18065	DZA65_RS18065	1	NZ_CP031560	3884936	3886363	-		sulfate adenylyltransferase subunit CysN
DZA65_RS18070	DZA65_RS18070	1	NZ_CP031560	3886375	3887283	-		sulfate adenylyltransferase subunit CysD
DZA65_RS18075	DZA65_RS18075	1	NZ_CP031560	3887294	3888715	-		uroporphyrinogen-III C-methyltransferase
DZA65_RS18080	DZA65_RS18080	1	NZ_CP031560	3889215	3889949	-		phosphoadenylyl-sulfate reductase
DZA65_RS18085	DZA65_RS18085	1	NZ_CP031560	3889962	3891677	-		assimilatory sulfite reductase (NADPH) hemoprotein subunit
DZA65_RS18090	DZA65_RS18090	1	NZ_CP031560	3891677	3893497	-		NADPH-dependent assimilatory sulfite reductase flavoprotein subunit
DZA65_RS18095	DZA65_RS18095	1	NZ_CP031560	3894048	3895268	-		MFS transporter
DZA65_RS18100	DZA65_RS18100	1	NZ_CP031560	3895256	3896230	-		hypothetical protein
DZA65_RS18105	DZA65_RS18105	1	NZ_CP031560	3897172	3897540	+		6-carboxytetrahydropterin synthase QueD
DZA65_RS18110	DZA65_RS18110	1	NZ_CP031560	3897623	3898294	-		7-carboxy-7-deazaguanine synthase QueE
DZA65_RS18115	DZA65_RS18115	1	NZ_CP031560	3898490	3899464	+		MBL fold metallo-hydrolase
DZA65_RS18120	DZA65_RS18120	1	NZ_CP031560	3899537	3900676	-		glycosyl hydrolase family 88
DZA65_RS18125	DZA65_RS18125	1	NZ_CP031560	3900832	3902406	-		MFS transporter
DZA65_RS18130	DZA65_RS18130	1	NZ_CP031560	3902911	3904209	-		phosphopyruvate hydratase
DZA65_RS18135	DZA65_RS18135	1	NZ_CP031560	3904347	3905984	-		CTP synthase (glutamine hydrolyzing)
DZA65_RS18140	DZA65_RS18140	1	NZ_CP031560	3906211	3907008	-		nucleoside triphosphate pyrophosphohydrolase
DZA65_RS18145	DZA65_RS18145	1	NZ_CP031560	3907072	3909309	-		GTP diphosphokinase
DZA65_RS18150	DZA65_RS18150	1	NZ_CP031560	3909319	3910653	-		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
DZA65_RS18155	DZA65_RS18155	1	NZ_CP031560	3910714	3913479	+		two-component sensor histidine kinase BarA
DZA65_RS18160	DZA65_RS18160	1	NZ_CP031560	3913587	3914729	-		glycerate kinase
DZA65_RS18165	DZA65_RS18165	1	NZ_CP031560	3915008	3915892	-		2-hydroxy-3-oxopropionate reductase
