locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HER17_RS19385	HER17_RS19385	1	NZ_CP051652	4360053	4361174	-		cupin domain-containing protein
HER17_RS19390	HER17_RS19390	1	NZ_CP051652	4361274	4361693	-		GNAT family N-acetyltransferase
HER17_RS19395	HER17_RS19395	1	NZ_CP051652	4362259	4363134	-		AraC family transcriptional regulator
HER17_RS19400	HER17_RS19400	1	NZ_CP051652	4363386	4363718	+		NIPSNAP family protein
HER17_RS19405	HER17_RS19405	7	NZ_CP051652	4363850	4364137	-		integrase
HER17_RS19410	HER17_RS19410	7	NZ_CP051652	4364150	4364302	+		transcriptional regulator
HER17_RS19415	HER17_RS19415	1	NZ_CP051652	4364417	4364737	+		type II toxin-antitoxin system RelE/ParE family toxin
HER17_RS19420	HER17_RS19420	1	NZ_CP051652	4364727	4365011	+		XRE family transcriptional regulator
HER17_RS19425	HER17_RS19425	1	NZ_CP051652	4365258	4365419	-		hypothetical protein
HER17_RS19430	HER17_RS19430	1	NZ_CP051652	4365438	4366694	-		tyrosine-type recombinase/integrase
HER17_RS19435	HER17_RS19435	5	NZ_CP051652	4366915	4366999	-		tRNA-Leu
HER17_RS19440	HER17_RS19440	1	NZ_CP051652	4367230	4368306	-		LPS export ABC transporter permease LptG
HER17_RS19445	HER17_RS19445	1	NZ_CP051652	4368306	4369421	-		LPS export ABC transporter permease LptF
HER17_RS19450	HER17_RS19450	1	NZ_CP051652	4369704	4371215	+		leucyl aminopeptidase
HER17_RS19455	HER17_RS19455	1	NZ_CP051652	4371320	4371769	+		DNA polymerase III subunit chi
HER17_RS19460	HER17_RS19460	1	NZ_CP051652	4371782	4374652	+		valine--tRNA ligase
HER17_RS19465	HER17_RS19465	1	NZ_CP051652	4374757	4375320	+		RNA 2'-phosphotransferase
HER17_RS19470	HER17_RS19470	1	NZ_CP051652	4375400	4377019	-		Tar ligand binding domain-containing protein
HER17_RS19475	HER17_RS19475	1	NZ_CP051652	4377232	4378311	-		alpha/beta fold hydrolase
HER17_RS19480	HER17_RS19480	1	NZ_CP051652	4378661	4379698	-		M48 family metallopeptidase
HER17_RS19485	HER17_RS19485	1	NZ_CP051652	4379708	4380889	-		DUF898 domain-containing protein
HER17_RS19490	HER17_RS19490	1	NZ_CP051652	4381309	4381812	+		GNAT family N-acetyltransferase
HER17_RS19495	HER17_RS19495	1	NZ_CP051652	4381922	4382347	-		ribonuclease E inhibitor RraB
HER17_RS19500	HER17_RS19500	1	NZ_CP051652	4382509	4383516	+		ornithine carbamoyltransferase
HER17_RS19505	HER17_RS19505	1	NZ_CP051652	4383564	4384031	-		YhcH/YjgK/YiaL family protein
HER17_RS19510	HER17_RS19510	1	NZ_CP051652	4384481	4385416	+		aspartate carbamoyltransferase
HER17_RS19515	HER17_RS19515	1	NZ_CP051652	4385432	4385896	+		aspartate carbamoyltransferase regulatory subunit
HER17_RS19520	HER17_RS19520	1	NZ_CP051652	4385995	4386381	+		2-iminobutanoate/2-iminopropanoate deaminase
HER17_RS19525	HER17_RS19525	1	NZ_CP051652	4386782	4388920	+		anaerobic ribonucleoside-triphosphate reductase
HER17_RS19530	HER17_RS19530	1	NZ_CP051652	4389001	4389465	+		anaerobic ribonucleoside-triphosphate reductase-activating protein
HER17_RS19535	HER17_RS19535	1	NZ_CP051652	4389477	4390130	-		hypothetical protein
HER17_RS19540	HER17_RS19540	1	NZ_CP051652	4390219	4390686	-		YhbP family protein
HER17_RS19545	HER17_RS19545	1	NZ_CP051652	4390696	4391142	-		helix-turn-helix transcriptional regulator
HER17_RS19550	HER17_RS19550	1	NZ_CP051652	4391296	4392552	+		MFS transporter
HER17_RS19555	HER17_RS19555	1	NZ_CP051652	4392604	4393956	+		aspartate aminotransferase family protein
HER17_RS19560	HER17_RS19560	1	NZ_CP051652	4394054	4394512	-		hypothetical protein
HER17_RS19565	HER17_RS19565	1	NZ_CP051652	4395723	4396013	-		type I-E CRISPR-associated endoribonuclease Cas2
HER17_RS19570	HER17_RS19570	1	NZ_CP051652	4396307	4396816	+		hypothetical protein
HER17_RS19575	HER17_RS19575	1	NZ_CP051652	4397028	4397444	-		helix-turn-helix domain-containing protein
HER17_RS19580	HER17_RS19580	1	NZ_CP051652	4397681	4397941	+		type II toxin-antitoxin system RelE/ParE family toxin
HER17_RS19585	HER17_RS19585	1	NZ_CP051652	4398015	4398386	+		helix-turn-helix transcriptional regulator
HER17_RS19590	HER17_RS19590	1	NZ_CP051652	4399370	4399663	-		type I-E CRISPR-associated endoribonuclease Cas2
HER17_RS19595	HER17_RS19595	1	NZ_CP051652	4399664	4400581	-		type I-E CRISPR-associated endonuclease Cas1
HER17_RS19600	HER17_RS19600	1	NZ_CP051652	4400609	4401256	-		type I-E CRISPR-associated protein Cas6/Cse3/CasE
HER17_RS19605	HER17_RS19605	1	NZ_CP051652	4401256	4401990	-		type I-E CRISPR-associated protein Cas5/CasD
HER17_RS19610	HER17_RS19610	1	NZ_CP051652	4402000	4403067	-		type I-E CRISPR-associated protein Cas7/Cse4/CasC
HER17_RS19615	HER17_RS19615	1	NZ_CP051652	4403071	4403718	-		type I-E CRISPR-associated protein Cse2/CasB
HER17_RS19620	HER17_RS19620	1	NZ_CP051652	4403702	4405270	-		type I-E CRISPR-associated protein Cse1/CasA
HER17_RS19625	HER17_RS19625	1	NZ_CP051652	4405827	4406048	-		type II toxin-antitoxin system HicB family antitoxin
HER17_RS19630	HER17_RS19630	1	NZ_CP051652	4406101	4408818	-		CRISPR-associated helicase Cas3'
HER17_RS19635	HER17_RS19635	1	NZ_CP051652	4408850	4409401	-		polymer-forming cytoskeletal protein
HER17_RS19640	HER17_RS19640	1	NZ_CP051652	4409874	4410797	+		aminoimidazole riboside kinase
HER17_RS19645	HER17_RS19645	1	NZ_CP051652	4410997	4412532	+		carbohydrate porin
HER17_RS19650	HER17_RS19650	1	NZ_CP051652	4412612	4413982	+		PTS sucrose transporter subunit IIBC
HER17_RS19655	HER17_RS19655	1	NZ_CP051652	4413982	4415391	+		sucrose-6-phosphate hydrolase
HER17_RS19660	HER17_RS19660	1	NZ_CP051652	4415422	4416441	+		LacI family DNA-binding transcriptional regulator
HER17_RS19665	HER17_RS19665	1	NZ_CP051652	4416550	4416975	-		TonB system transport protein ExbD
HER17_RS19670	HER17_RS19670	1	NZ_CP051652	4416979	4417989	-		tol-pal system-associated acyl-CoA thioesterase
HER17_RS19675	HER17_RS19675	1	NZ_CP051652	4418695	4419672	+		TRAP transporter substrate-binding protein DctP
HER17_RS19680	HER17_RS19680	1	NZ_CP051652	4419788	4420294	+		TRAP transporter small permease
HER17_RS19685	HER17_RS19685	1	NZ_CP051652	4420310	4421602	+		TRAP transporter large permease
HER17_RS19690	HER17_RS19690	1	NZ_CP051652	4421865	4423055	+		cystathionine beta-lyase
HER17_RS19695	HER17_RS19695	1	NZ_CP051652	4423520	4424179	+		DedA family protein
HER17_RS19700	HER17_RS19700	1	NZ_CP051652	4424209	4425204	-		AraC family transcriptional regulator
HER17_RS19705	HER17_RS19705	1	NZ_CP051652	4425437	4426177	+		NADPH-dependent oxidoreductase
HER17_RS19710	HER17_RS19710	1	NZ_CP051652	4426181	4427344	+		alcohol dehydrogenase
HER17_RS19715	HER17_RS19715	1	NZ_CP051652	4427627	4428454	+		2,5-didehydrogluconate reductase DkgA
HER17_RS19720	HER17_RS19720	1	NZ_CP051652	4428504	4429241	-		GntR family transcriptional regulator
HER17_RS19725	HER17_RS19725	1	NZ_CP051652	4429580	4430995	-		cell division protein FtsP
HER17_RS19730	HER17_RS19730	1	NZ_CP051652	4431095	4431832	-		1-acylglycerol-3-phosphate O-acyltransferase
HER17_RS19735	HER17_RS19735	1	NZ_CP051652	4431983	4434253	-		DNA topoisomerase IV subunit A
HER17_RS19740	HER17_RS19740	1	NZ_CP051652	4434441	4434944	-		SUKH-3 domain-containing protein
HER17_RS19745	HER17_RS19745	1	NZ_CP051652	4434980	4435630	-		hypothetical protein
HER17_RS19750	HER17_RS19750	1	NZ_CP051652	4435680	4436015	-		DUF2314 domain-containing protein
HER17_RS19755	HER17_RS19755	1	NZ_CP051652	4436268	4438670	+		TonB-dependent receptor
HER17_RS19760	HER17_RS19760	1	NZ_CP051652	4439105	4440655	+		transcription antiterminator
HER17_RS19765	HER17_RS19765	1	NZ_CP051652	4440704	4441183	+		PTS sugar transporter subunit IIA
HER17_RS19770	HER17_RS19770	1	NZ_CP051652	4441197	4441511	+		PTS fructose transporter subunit IIB
HER17_RS19775	HER17_RS19775	1	NZ_CP051652	4441537	4442628	+		PTS fructose transporter subunit IIC
HER17_RS19780	HER17_RS19780	1	NZ_CP051652	4442640	4443491	+		class II fructose-bisphosphate aldolase family protein
HER17_RS19785	HER17_RS19785	1	NZ_CP051652	4443581	4444441	+		ketose-bisphosphate aldolase
HER17_RS19790	HER17_RS19790	1	NZ_CP051652	4444644	4445225	+		NAD(P)H-dependent oxidoreductase
HER17_RS19795	HER17_RS19795	1	NZ_CP051652	4445266	4446162	-		LysR family transcriptional regulator
HER17_RS19800	HER17_RS19800	1	NZ_CP051652	4446203	4448098	-		DNA topoisomerase IV subunit B
HER17_RS19805	HER17_RS19805	1	NZ_CP051652	4448183	4448764	-		esterase YqiA
HER17_RS19810	HER17_RS19810	1	NZ_CP051652	4448764	4449591	-		3',5'-cyclic-AMP phosphodiesterase
HER17_RS19815	HER17_RS19815	1	NZ_CP051652	4449699	4450130	-		DUF1249 family protein
HER17_RS19820	HER17_RS19820	1	NZ_CP051652	4450135	4450767	-		ADP-ribose diphosphatase
HER17_RS19825	HER17_RS19825	1	NZ_CP051652	4451104	4452498	+		outer membrane channel protein TolC
HER17_RS19830	HER17_RS19830	1	NZ_CP051652	4452769	4453443	+		DUF1190 family protein
HER17_RS19835	HER17_RS19835	1	NZ_CP051652	4453454	4454614	+		glutathionylspermidine synthase family protein
HER17_RS19840	HER17_RS19840	1	NZ_CP051652	4454800	4455585	-		4,5-DOPA dioxygenase extradiol
HER17_RS19845	HER17_RS19845	7	NZ_CP051652	4455957	4457154	+		IS4 family transposase
HER17_RS19850	HER17_RS19850	7	NZ_CP051652	4457391	4458588	+		IS4 family transposase
HER17_RS19860	HER17_RS19860	1	NZ_CP051652	4459039	4459926	-		16S rRNA (cytidine(1402)-2'-O)-methyltransferase
HER17_RS19865	HER17_RS19865	1	NZ_CP051652	4459988	4462006	+		penicillin-binding protein activator
HER17_RS19870	HER17_RS19870	1	NZ_CP051652	4462003	4462359	+		YraN family protein
HER17_RS19875	HER17_RS19875	1	NZ_CP051652	4462548	4463138	+		DnaA initiator-associating protein DiaA
HER17_RS19880	HER17_RS19880	1	NZ_CP051652	4463150	4463722	+		divisome-associated lipoprotein YraP
HER17_RS19885	HER17_RS19885	1	NZ_CP051652	4463848	4465143	-		alginate lyase family protein
HER17_RS19890	HER17_RS19890	1	NZ_CP051652	4465233	4465967	-		monofunctional biosynthetic peptidoglycan transglycosylase
HER17_RS19895	HER17_RS19895	1	NZ_CP051652	4465964	4466617	-		isoprenoid biosynthesis glyoxalase ElbB
HER17_RS19900	HER17_RS19900	1	NZ_CP051652	4467102	4469465	-		aerobic respiration two-component sensor histidine kinase ArcB
HER17_RS19905	HER17_RS19905	1	NZ_CP051652	4469585	4470514	-		TIGR01212 family radical SAM protein
HER17_RS19910	HER17_RS19910	1	NZ_CP051652	4471166	4475626	+		glutamate synthase large subunit
HER17_RS19915	HER17_RS19915	1	NZ_CP051652	4475636	4477054	+		FAD-dependent oxidoreductase
HER17_RS19920	HER17_RS19920	1	NZ_CP051652	4477102	4477530	-		GFA family protein
HER17_RS19925	HER17_RS19925	1	NZ_CP051652	4477911	4478684	+		(S)-acetoin forming diacetyl reductase
HER17_RS19930	HER17_RS19930	1	NZ_CP051652	4478747	4479250	-		ClpXP protease specificity-enhancing factor
HER17_RS19935	HER17_RS19935	1	NZ_CP051652	4479256	4479897	-		stringent starvation protein A
HER17_RS19940	HER17_RS19940	1	NZ_CP051652	4480316	4481560	-		2-dehydro-3-deoxy-6-phosphogalactonate aldolase
HER17_RS19945	HER17_RS19945	1	NZ_CP051652	4481900	4482604	-		FadR family transcriptional regulator
HER17_RS19950	HER17_RS19950	1	NZ_CP051652	4482785	4483558	+		SDR family oxidoreductase
HER17_RS19955	HER17_RS19955	1	NZ_CP051652	4483669	4484715	+		alcohol dehydrogenase catalytic domain-containing protein
HER17_RS19960	HER17_RS19960	1	NZ_CP051652	4484929	4486257	+		MHS family MFS transporter
HER17_RS19965	HER17_RS19965	1	NZ_CP051652	4486356	4486748	-		30S ribosomal protein S9
HER17_RS19970	HER17_RS19970	1	NZ_CP051652	4486764	4487192	-		50S ribosomal protein L13
HER17_RS19975	HER17_RS19975	1	NZ_CP051652	4487431	4488582	-		cell division protein ZapE
HER17_RS19980	HER17_RS19980	1	NZ_CP051652	4488803	4489207	+		DUF1043 family protein
HER17_RS19985	HER17_RS19985	1	NZ_CP051652	4489464	4490834	+		serine endoprotease DegQ
HER17_RS19990	HER17_RS19990	1	NZ_CP051652	4490972	4492069	+		outer membrane-stress sensor serine endopeptidase DegS
HER17_RS19995	HER17_RS19995	1	NZ_CP051652	4492167	4493429	-		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
HER17_RS20000	HER17_RS20000	1	NZ_CP051652	4493514	4493768	-		BolA family iron metabolism protein IbaG
HER17_RS20005	HER17_RS20005	1	NZ_CP051652	4493903	4494193	-		lipid asymmetry maintenance protein MlaB
HER17_RS20010	HER17_RS20010	1	NZ_CP051652	4494207	4494836	-		phospholipid-binding protein MlaC
HER17_RS20015	HER17_RS20015	1	NZ_CP051652	4494852	4495418	-		outer membrane lipid asymmetry maintenance protein MlaD
HER17_RS20020	HER17_RS20020	1	NZ_CP051652	4495423	4496205	-		lipid asymmetry maintenance ABC transporter permease subunit MlaE
HER17_RS20025	HER17_RS20025	1	NZ_CP051652	4496213	4497025	-		phospholipid ABC transporter ATP-binding protein MlaF
HER17_RS20030	HER17_RS20030	1	NZ_CP051652	4497440	4498405	+		calcium/sodium antiporter
HER17_RS20035	HER17_RS20035	1	NZ_CP051652	4498461	4499552	+		arabinose-5-phosphate isomerase KdsD
HER17_RS20040	HER17_RS20040	1	NZ_CP051652	4499572	4500138	+		3-deoxy-manno-octulosonate-8-phosphatase KdsC
HER17_RS20045	HER17_RS20045	1	NZ_CP051652	4500135	4500701	+		LPS export ABC transporter periplasmic protein LptC
HER17_RS20050	HER17_RS20050	1	NZ_CP051652	4500682	4501254	+		lipopolysaccharide ABC transporter substrate-binding protein LptA
HER17_RS20055	HER17_RS20055	1	NZ_CP051652	4501258	4501983	+		LPS export ABC transporter ATP-binding protein
HER17_RS20060	HER17_RS20060	1	NZ_CP051652	4502033	4503466	+		RNA polymerase factor sigma-54
HER17_RS20065	HER17_RS20065	1	NZ_CP051652	4503490	4503777	+		ribosome hibernation promoting factor
HER17_RS20070	HER17_RS20070	1	NZ_CP051652	4503874	4504347	+		PTS IIA-like nitrogen regulatory protein PtsN
HER17_RS20075	HER17_RS20075	1	NZ_CP051652	4504508	4505365	+		RNase adapter RapZ
HER17_RS20080	HER17_RS20080	1	NZ_CP051652	4505397	4505669	+		PTS phosphocarrier protein NPr
HER17_RS20085	HER17_RS20085	1	NZ_CP051652	4505842	4506252	+		nucleoside diphosphate kinase regulator
HER17_RS20090	HER17_RS20090	1	NZ_CP051652	4506318	4507658	-		metalloprotease PmbA
HER17_RS20095	HER17_RS20095	1	NZ_CP051652	4507954	4508505	+		ribosome-associated protein
HER17_RS20100	HER17_RS20100	1	NZ_CP051652	4508603	4510057	-		NAD-dependent succinate-semialdehyde dehydrogenase
HER17_RS20105	HER17_RS20105	1	NZ_CP051652	4510197	4512185	-		p-hydroxybenzoic acid efflux pump subunit AaeB
HER17_RS20110	HER17_RS20110	1	NZ_CP051652	4512197	4513162	-		p-hydroxybenzoic acid efflux pump subunit AaeA
HER17_RS20115	HER17_RS20115	1	NZ_CP051652	4513170	4513373	-		AaeX family protein
HER17_RS20120	HER17_RS20120	1	NZ_CP051652	4513708	4514652	+		HTH-type transcriptional activator AaeR
HER17_RS20125	HER17_RS20125	1	NZ_CP051652	4514811	4515527	+		hypothetical protein
HER17_RS20130	HER17_RS20130	1	NZ_CP051652	4515520	4515855	+		YjeO family protein
HER17_RS20135	HER17_RS20135	1	NZ_CP051652	4515904	4516383	-		type VI secretion system tube protein Hcp
HER17_RS20140	HER17_RS20140	1	NZ_CP051652	4516663	4518108	-		metalloprotease TldD
HER17_RS20145	HER17_RS20145	1	NZ_CP051652	4518165	4521995	-		AsmA2 domain-containing protein YhdP
HER17_RS20150	HER17_RS20150	1	NZ_CP051652	4522037	4523506	-		ribonuclease G
HER17_RS20155	HER17_RS20155	1	NZ_CP051652	4523496	4524089	-		septum formation inhibitor Maf
HER17_RS20160	HER17_RS20160	1	NZ_CP051652	4524098	4524586	-		rod shape-determining protein MreD
HER17_RS20165	HER17_RS20165	1	NZ_CP051652	4524583	4525566	-		rod shape-determining protein MreC
HER17_RS20170	HER17_RS20170	1	NZ_CP051652	4525730	4526773	-		rod shape-determining protein MreB
HER17_RS20175	HER17_RS20175	1	NZ_CP051652	4527090	4529027	-		RNase E specificity factor CsrD
HER17_RS20180	HER17_RS20180	1	NZ_CP051652	4529205	4530182	+		oxidoreductase
HER17_RS20185	HER17_RS20185	1	NZ_CP051652	4530562	4531563	+		protein-methionine-sulfoxide reductase catalytic subunit MsrP
HER17_RS20190	HER17_RS20190	1	NZ_CP051652	4531642	4532241	+		protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HER17_RS20195	HER17_RS20195	1	NZ_CP051652	4532496	4532948	+		type II 3-dehydroquinate dehydratase
HER17_RS20200	HER17_RS20200	1	NZ_CP051652	4532973	4533440	+		acetyl-CoA carboxylase biotin carboxyl carrier protein
HER17_RS20205	HER17_RS20205	1	NZ_CP051652	4533452	4534795	+		acetyl-CoA carboxylase biotin carboxylase subunit
HER17_RS20210	HER17_RS20210	1	NZ_CP051652	4534975	4535403	-		TOBE domain-containing protein
HER17_RS20215	HER17_RS20215	1	NZ_CP051652	4535817	4536059	+		YhdT family protein
HER17_RS20220	HER17_RS20220	1	NZ_CP051652	4536049	4537500	+		sodium/pantothenate symporter
HER17_RS20225	HER17_RS20225	1	NZ_CP051652	4537518	4538405	+		50S ribosomal protein L11 methyltransferase
HER17_RS20230	HER17_RS20230	1	NZ_CP051652	4538581	4539315	+		carbonic anhydrase
HER17_RS20235	HER17_RS20235	1	NZ_CP051652	4539673	4540638	+		tRNA dihydrouridine synthase DusB
HER17_RS20240	HER17_RS20240	1	NZ_CP051652	4540662	4540958	+		DNA-binding transcriptional regulator Fis
HER17_RS20245	HER17_RS20245	1	NZ_CP051652	4541081	4541272	-		hypothetical protein
HER17_RS20250	HER17_RS20250	1	NZ_CP051652	4541265	4541453	-		host cell division inhibitor Icd-like protein
HER17_RS20255	HER17_RS20255	1	NZ_CP051652	4541640	4541813	+		hypothetical protein
HER17_RS20260	HER17_RS20260	1	NZ_CP051652	4542230	4542976	-		HNH endonuclease
HER17_RS20265	HER17_RS20265	1	NZ_CP051652	4542973	4544157	-		AAA family ATPase
HER17_RS20270	HER17_RS20270	1	NZ_CP051652	4544741	4545145	-		ASCH domain-containing protein
HER17_RS20275	HER17_RS20275	1	NZ_CP051652	4545214	4546359	-		endonuclease
HER17_RS20280	HER17_RS20280	1	NZ_CP051652	4546646	4547413	+		amino acid ABC transporter substrate-binding protein
HER17_RS20285	HER17_RS20285	1	NZ_CP051652	4547769	4548434	+		amino acid ABC transporter permease
HER17_RS20290	HER17_RS20290	1	NZ_CP051652	4548800	4549825	+		amino acid ABC transporter substrate-binding protein
HER17_RS20295	HER17_RS20295	1	NZ_CP051652	4549891	4551069	+		amino acid ABC transporter permease
HER17_RS20300	HER17_RS20300	1	NZ_CP051652	4551079	4552173	+		amino acid ABC transporter permease
HER17_RS20305	HER17_RS20305	1	NZ_CP051652	4552182	4552943	+		amino acid ABC transporter ATP-binding protein
HER17_RS20310	HER17_RS20310	2	NZ_CP051652	4553230	4553345	-		5S ribosomal RNA
HER17_RS20315	HER17_RS20315	2	NZ_CP051652	4553458	4556402	-		23S ribosomal RNA
HER17_RS20320	HER17_RS20320	5	NZ_CP051652	4556617	4556692	-		tRNA-Ala
HER17_RS20325	HER17_RS20325	5	NZ_CP051652	4556735	4556811	-		tRNA-Ile
HER17_RS20330	HER17_RS20330	2	NZ_CP051652	4556877	4558433	-		16S ribosomal RNA
HER17_RS20335	HER17_RS20335	1	NZ_CP051652	4559040	4560629	+		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
HER17_RS20340	HER17_RS20340	1	NZ_CP051652	4560647	4561933	+		phosphoribosylamine--glycine ligase
HER17_RS20345	HER17_RS20345	1	NZ_CP051652	4562025	4562711	-		DUF1481 domain-containing protein
HER17_RS20350	HER17_RS20350	1	NZ_CP051652	4562716	4562988	-		DNA-binding protein HU-alpha
HER17_RS20355	HER17_RS20355	1	NZ_CP051652	4563193	4563783	-		YjaG family protein
HER17_RS20360	HER17_RS20360	1	NZ_CP051652	4563861	4564550	-		deoxyribonuclease V
HER17_RS20365	HER17_RS20365	1	NZ_CP051652	4564566	4565630	-		uroporphyrinogen decarboxylase
HER17_RS20370	HER17_RS20370	1	NZ_CP051652	4565730	4566512	-		NAD(+) diphosphatase
HER17_RS20375	HER17_RS20375	1	NZ_CP051652	4566621	4567082	+		Rsd/AlgQ family anti-sigma factor
HER17_RS20380	HER17_RS20380	1	NZ_CP051652	4567578	4569452	+		phosphomethylpyrimidine synthase ThiC
HER17_RS20385	HER17_RS20385	1	NZ_CP051652	4569449	4570090	+		thiamine phosphate synthase
HER17_RS20390	HER17_RS20390	1	NZ_CP051652	4570092	4570886	+		HesA/MoeB/ThiF family protein
HER17_RS20395	HER17_RS20395	1	NZ_CP051652	4570867	4571067	+		sulfur carrier protein ThiS
HER17_RS20400	HER17_RS20400	1	NZ_CP051652	4571069	4571854	+		thiazole synthase
HER17_RS20405	HER17_RS20405	1	NZ_CP051652	4571851	4572972	+		2-iminoacetate synthase ThiH
HER17_RS20410	HER17_RS20410	1	NZ_CP051652	4573268	4574704	-		PLP-dependent aminotransferase family protein
HER17_RS20415	HER17_RS20415	1	NZ_CP051652	4574878	4575069	+		DUF1127 domain-containing protein
HER17_RS20420	HER17_RS20420	1	NZ_CP051652	4575164	4576561	-		shikimate transporter
HER17_RS20425	HER17_RS20425	1	NZ_CP051652	4576733	4580956	-		DNA-directed RNA polymerase subunit beta'
HER17_RS20430	HER17_RS20430	1	NZ_CP051652	4581063	4585091	-		DNA-directed RNA polymerase subunit beta
HER17_RS20435	HER17_RS20435	1	NZ_CP051652	4585419	4585784	-		50S ribosomal protein L7/L12
HER17_RS20440	HER17_RS20440	1	NZ_CP051652	4585851	4586348	-		50S ribosomal protein L10
HER17_RS20445	HER17_RS20445	1	NZ_CP051652	4586666	4587370	-		50S ribosomal protein L1
HER17_RS20450	HER17_RS20450	1	NZ_CP051652	4587374	4587802	-		50S ribosomal protein L11
HER17_RS20455	HER17_RS20455	1	NZ_CP051652	4587965	4588510	-		transcription termination/antitermination protein NusG
HER17_RS20460	HER17_RS20460	1	NZ_CP051652	4588512	4588895	-		preprotein translocase subunit SecE
HER17_RS20465	HER17_RS20465	1	NZ_CP051652	4589133	4590317	-		elongation factor Tu
HER17_RS20470	HER17_RS20470	5	NZ_CP051652	4590425	4590500	-		tRNA-Thr
HER17_RS20475	HER17_RS20475	5	NZ_CP051652	4590507	4590581	-		tRNA-Gly
HER17_RS20480	HER17_RS20480	5	NZ_CP051652	4590712	4590796	-		tRNA-Tyr
HER17_RS20485	HER17_RS20485	5	NZ_CP051652	4590812	4590887	-		tRNA-Thr
HER17_RS20490	HER17_RS20490	1	NZ_CP051652	4591219	4591767	+		GNAT family N-acetyltransferase
HER17_RS20495	HER17_RS20495	1	NZ_CP051652	4591979	4592929	+		type I pantothenate kinase
HER17_RS20500	HER17_RS20500	1	NZ_CP051652	4592967	4593926	-		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA
HER17_RS20505	HER17_RS20505	1	NZ_CP051652	4593923	4594960	-		UDP-N-acetylmuramate dehydrogenase
HER17_RS20510	HER17_RS20510	2	NZ_CP051652	4595115	4595230	-		5S ribosomal RNA
HER17_RS20515	HER17_RS20515	2	NZ_CP051652	4595343	4598286	-		23S ribosomal RNA
HER17_RS20520	HER17_RS20520	5	NZ_CP051652	4598513	4598588	-		tRNA-Glu
HER17_RS20525	HER17_RS20525	2	NZ_CP051652	4598721	4600275	-		16S ribosomal RNA
HER17_RS20530	HER17_RS20530	1	NZ_CP051652	4600669	4601208	-		menaquinone-dependent protoporphyrinogen IX dehydrogenase
HER17_RS20535	HER17_RS20535	1	NZ_CP051652	4601230	4602681	-		Trk system potassium transporter TrkH
HER17_RS20540	HER17_RS20540	1	NZ_CP051652	4602724	4603335	-		IMPACT family protein
HER17_RS20545	HER17_RS20545	1	NZ_CP051652	4603335	4604666	-		Xaa-Pro dipeptidase
HER17_RS20550	HER17_RS20550	1	NZ_CP051652	4604852	4607041	+		fatty acid oxidation complex subunit alpha FadB
HER17_RS20555	HER17_RS20555	1	NZ_CP051652	4607053	4608216	+		acetyl-CoA C-acyltransferase FadA
HER17_RS20560	HER17_RS20560	1	NZ_CP051652	4608300	4609001	-		NAD(P)H-flavin reductase
HER17_RS20565	HER17_RS20565	1	NZ_CP051652	4609054	4610550	-		4-hydroxy-3-polyprenylbenzoate decarboxylase
HER17_RS20570	HER17_RS20570	1	NZ_CP051652	4610751	4611239	+		transcription/translation regulatory transformer protein RfaH
HER17_RS20575	HER17_RS20575	1	NZ_CP051652	4611335	4612357	-		porphobilinogen synthase
HER17_RS20580	HER17_RS20580	1	NZ_CP051652	4612375	4613157	-		3'-5' ssDNA/RNA exonuclease TatD
HER17_RS20585	HER17_RS20585	1	NZ_CP051652	4613236	4613988	-		Sec-independent protein translocase subunit TatC
HER17_RS20590	HER17_RS20590	1	NZ_CP051652	4613992	4614603	-		Sec-independent protein translocase subunit TatB
HER17_RS20595	HER17_RS20595	1	NZ_CP051652	4614607	4614867	-		Sec-independent protein translocase subunit TatA
HER17_RS20600	HER17_RS20600	1	NZ_CP051652	4614950	4616590	-		ubiquinone biosynthesis regulatory protein kinase UbiB
HER17_RS20605	HER17_RS20605	1	NZ_CP051652	4616587	4617210	-		SCP2 domain-containing protein
HER17_RS20610	HER17_RS20610	1	NZ_CP051652	4617223	4617978	-		bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE
HER17_RS20615	HER17_RS20615	1	NZ_CP051652	4618110	4619672	-		DNA recombination protein RmuC
HER17_RS20620	HER17_RS20620	1	NZ_CP051652	4619897	4621270	-		argininosuccinate lyase
HER17_RS20625	HER17_RS20625	1	NZ_CP051652	4621333	4622109	-		acetylglutamate kinase
HER17_RS20630	HER17_RS20630	1	NZ_CP051652	4622144	4623148	-		N-acetyl-gamma-glutamyl-phosphate reductase
HER17_RS20635	HER17_RS20635	1	NZ_CP051652	4623351	4624502	+		acetylornithine deacetylase
HER17_RS20640	HER17_RS20640	1	NZ_CP051652	4624557	4625270	+		GntR family transcriptional regulator
HER17_RS20645	HER17_RS20645	1	NZ_CP051652	4625279	4626478	-		starvation-sensing protein RspA
HER17_RS20650	HER17_RS20650	1	NZ_CP051652	4626801	4628189	+		PTS transporter subunit EIIC
HER17_RS20655	HER17_RS20655	1	NZ_CP051652	4628433	4631072	+		phosphoenolpyruvate carboxylase
HER17_RS20660	HER17_RS20660	1	NZ_CP051652	4631215	4631997	-		tyrosine-protein phosphatase
