locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
HGI48_RS17320	HGI48_RS17320	1	NZ_CP051429	3879061	3879486	-	NA	nitric oxide-sensing transcriptional repressor NsrR	0.5141	22	TRUE
HGI48_RS17325	HGI48_RS17325	1	NZ_CP051429	3879859	3881445	+	NA	Tar ligand binding domain-containing protein	0.5721	36	TRUE
HGI48_RS17330	HGI48_RS17330	1	NZ_CP051429	3881801	3882682	+	NA	helix-turn-helix domain-containing protein	0.6202	19	TRUE
HGI48_RS17335	HGI48_RS17335	1	NZ_CP051429	3882724	3883971	+	NA	cytosine deaminase	0.6218	21	TRUE
HGI48_RS17340	HGI48_RS17340	1	NZ_CP051429	3883963	3884991	-	NA	type IV pilus twitching motility protein PilT	0.6628	14	TRUE
HGI48_RS17345	HGI48_RS17345	1	NZ_CP051429	3885013	3885747	+	NA	YggS family pyridoxal phosphate-dependent enzyme	0.5959	15	TRUE
HGI48_RS17350	HGI48_RS17350	1	NZ_CP051429	3885781	3886602	+	NA	pyrroline-5-carboxylate reductase	0.6521	18	FALSE
HGI48_RS17355	HGI48_RS17355	1	NZ_CP051429	3886646	3887200	+	NA	YggT family protein	0.5964	13	TRUE
HGI48_RS17360	HGI48_RS17360	1	NZ_CP051429	3887197	3887487	+	NA	YggU family protein	0.5876	4	TRUE
HGI48_RS17365	HGI48_RS17365	1	NZ_CP051429	3887534	3888127	+	NA	XTP/dITP diphosphatase	0.6414	11	TRUE
HGI48_RS17370	HGI48_RS17370	1	NZ_CP051429	3888120	3889259	+	NA	radical SAM family heme chaperone HemW	0.6465	27	TRUE
HGI48_RS17375	HGI48_RS17375	1	NZ_CP051429	3889454	3889582	+	NA	entericidin A/B family lipoprotein	0.5504	3	TRUE
HGI48_RS17380	HGI48_RS17380	1	NZ_CP051429	3889638	3890093	-	NA	GNAT family N-acetyltransferase	0.6425	10	TRUE
HGI48_RS17385	HGI48_RS17385	1	NZ_CP051429	3890105	3891352	-	NA	lysophospholipid transporter LplT	0.6482	21	TRUE
HGI48_RS17390	HGI48_RS17390	1	NZ_CP051429	3891349	3893547	-	NA	bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase	0.6339	44	TRUE
HGI48_RS17395	HGI48_RS17395	1	NZ_CP051429	3893921	3895318	-	NA	glycoside hydrolase family 1 protein	0.593	49	TRUE
HGI48_RS17400	HGI48_RS17400	1	NZ_CP051429	3895373	3896863	-	NA	family 1 glycosylhydrolase	0.5895	53	TRUE
HGI48_RS17405	HGI48_RS17405	1	NZ_CP051429	3896880	3898778	-	NA	PTS glucose transporter subunit IIA	0.6082	45	TRUE
HGI48_RS17410	HGI48_RS17410	1	NZ_CP051429	3898969	3899814	-	NA	PRD domain-containing protein	0.4764	44	TRUE
HGI48_RS17415	HGI48_RS17415	1	NZ_CP051429	3900706	3901716	+	NA	HTH-type transcriptional regulator GalR	0.633	27	TRUE
HGI48_RS17420	HGI48_RS17420	1	NZ_CP051429	3901789	3902262	-	NA	GNAT family N-acetyltransferase	0.5928	17	TRUE
HGI48_RS17425	HGI48_RS17425	1	NZ_CP051429	3902266	3903033	-	NA	FCD domain-containing protein	0.5872	20	TRUE
HGI48_RS17430	HGI48_RS17430	1	NZ_CP051429	3903217	3903534	-	NA	PTS sugar transporter subunit IIB	0.5597	9	FALSE
HGI48_RS17435	HGI48_RS17435	1	NZ_CP051429	3903544	3904980	-	NA	glycoside hydrolase family 1 protein	0.595	48	TRUE
HGI48_RS17440	HGI48_RS17440	1	NZ_CP051429	3905036	3906382	-	NA	PTS sugar transporter subunit IIC	0.5709	28	TRUE
HGI48_RS17445	HGI48_RS17445	1	NZ_CP051429	3906619	3906945	+	NA	PTS lactose/cellobiose transporter subunit IIA	0.6239	4	TRUE
HGI48_RS17450	HGI48_RS17450	1	NZ_CP051429	3907072	3908079	+	NA	LacI family DNA-binding transcriptional regulator	0.6121	27	TRUE
HGI48_RS17455	HGI48_RS17455	1	NZ_CP051429	3908667	3909836	+	NA	radical SAM protein	0.4513	59	TRUE
HGI48_RS17460	HGI48_RS17460	1	NZ_CP051429	3909841	3910113	+	NA	hypothetical protein	0.337	21	FALSE
HGI48_RS17465	HGI48_RS17465	1	NZ_CP051429	3910135	3911400	+	NA	hypothetical protein	0.5679	45	TRUE
HGI48_RS17470	HGI48_RS17470	1	NZ_CP051429	3911397	3912398	+	NA	Gfo/Idh/MocA family oxidoreductase	0.5719	32	TRUE
HGI48_RS17475	HGI48_RS17475	1	NZ_CP051429	3912419	3913486	+	NA	hypothetical protein	0.5468	40	TRUE
HGI48_RS17480	HGI48_RS17480	1	NZ_CP051429	3913478	3914275	-	NA	thioesterase	0.5526	26	TRUE
HGI48_RS17485	HGI48_RS17485	1	NZ_CP051429	3914522	3915793	-	NA	diaminopimelate decarboxylase	0.6329	26	TRUE
HGI48_RS17490	HGI48_RS17490	1	NZ_CP051429	3915906	3916853	+	NA	LysR family transcriptional regulator	0.6445	19	TRUE
HGI48_RS17495	HGI48_RS17495	1	NZ_CP051429	3916914	3918254	+	NA	Fic family protein	0.4109	86	TRUE
HGI48_RS17500	HGI48_RS17500	1	NZ_CP051429	3918260	3919252	-	NA	ABC transporter ATP-binding protein	0.6425	20	TRUE
HGI48_RS17505	HGI48_RS17505	1	NZ_CP051429	3919283	3920065	-	NA	ABC transporter permease	0.6079	17	TRUE
HGI48_RS17510	HGI48_RS17510	1	NZ_CP051429	3920086	3920928	-	NA	ABC transporter permease subunit	0.6074	25	TRUE
HGI48_RS17515	HGI48_RS17515	1	NZ_CP051429	3920925	3921749	-	NA	alkaline phosphatase family protein	0.6461	19	TRUE
HGI48_RS17520	HGI48_RS17520	1	NZ_CP051429	3921771	3922823	-	NA	extracellular solute-binding protein	0.5859	32	TRUE
HGI48_RS17525	HGI48_RS17525	1	NZ_CP051429	3923109	3923813	+	NA	UTRA domain-containing protein	0.6128	24	TRUE
HGI48_RS17530	HGI48_RS17530	1	NZ_CP051429	3923870	3924331	-	NA	RES family NAD+ phosphorylase	0.6212	10	TRUE
HGI48_RS17535	HGI48_RS17535	1	NZ_CP051429	3924328	3924780	-	NA	DUF2384 domain-containing protein	0.6203	12	TRUE
HGI48_RS17540	HGI48_RS17540	1	NZ_CP051429	3924962	3925942	+	NA	tRNA dihydrouridine(20/20a) synthase DusA	0.6239	33	TRUE
HGI48_RS17545	HGI48_RS17545	1	NZ_CP051429	3926134	3926409	+	NA	envelope stress response protein PspG	0.5833	10	TRUE
HGI48_RS17550	HGI48_RS17550	1	NZ_CP051429	3926820	3928226	-	NA	cytochrome P450	0.5501	45	TRUE
HGI48_RS17555	HGI48_RS17555	1	NZ_CP051429	3928655	3929656	-	NA	quinone oxidoreductase	0.6078	28	TRUE
HGI48_RS17560	HGI48_RS17560	1	NZ_CP051429	3929779	3931182	+	NA	replicative DNA helicase	0.5862	35	FALSE
HGI48_RS17565	HGI48_RS17565	1	NZ_CP051429	3931307	3932383	+	NA	alanine racemase	0.6416	20	TRUE
HGI48_RS17570	HGI48_RS17570	1	NZ_CP051429	3932558	3932806	-	NA	DUF1471 domain-containing protein	0.5462	8	TRUE
HGI48_RS17575	HGI48_RS17575	1	NZ_CP051429	3933050	3933817	-	NA	transporter substrate-binding domain-containing protein	0.5521	28	TRUE
HGI48_RS17580	HGI48_RS17580	1	NZ_CP051429	3933894	3935267	-	NA	amino acid permease	0.599	31	TRUE
HGI48_RS17585	HGI48_RS17585	1	NZ_CP051429	3935656	3936132	+	NA	Lrp/AsnC family transcriptional regulator	0.5597	14	TRUE
HGI48_RS17590	HGI48_RS17590	1	NZ_CP051429	3936398	3937012	+	NA	YitT family protein	0.5561	24	TRUE
HGI48_RS17595	HGI48_RS17595	1	NZ_CP051429	3937054	3938247	+	NA	aspartate/tyrosine/aromatic aminotransferase	0.6072	37	TRUE
HGI48_RS17600	HGI48_RS17600	1	NZ_CP051429	3938523	3940214	-	NA	MCP four helix bundle domain-containing protein	0.5946	38	TRUE
HGI48_RS17605	HGI48_RS17605	1	NZ_CP051429	3941376	3942986	+	NA	GGDEF domain-containing protein	0.4699	80	TRUE
HGI48_RS17610	HGI48_RS17610	1	NZ_CP051429	3943107	3945938	-	NA	excinuclease ABC subunit UvrA	0.6003	75	TRUE
HGI48_RS17615	HGI48_RS17615	1	NZ_CP051429	3946194	3946742	+	NA	single-stranded DNA-binding protein SSB1	0.6357	17	FALSE
HGI48_RS17620	HGI48_RS17620	1	NZ_CP051429	3946799	3947047	+	NA	hypothetical protein	0.5141	9	TRUE
HGI48_RS17625	HGI48_RS17625	1	NZ_CP051429	3947465	3947953	+	NA	hypothetical protein	0.4826	28	TRUE
HGI48_RS17630	HGI48_RS17630	1	NZ_CP051429	3948236	3948838	+	NA	DUF4255 domain-containing protein	0.5091	31	TRUE
HGI48_RS17635	HGI48_RS17635	1	NZ_CP051429	3948845	3949642	+	NA	hypothetical protein	0.5627	36	TRUE
HGI48_RS17640	HGI48_RS17640	1	NZ_CP051429	3949783	3951336	+	NA	phage tail sheath family protein	0.5862	43	TRUE
HGI48_RS17645	HGI48_RS17645	1	NZ_CP051429	3951388	3951858	+	NA	phage tail protein	0.5372	10	TRUE
HGI48_RS17650	HGI48_RS17650	1	NZ_CP051429	3951929	3952393	+	NA	phage tail protein	0.5828	9	TRUE
HGI48_RS17655	HGI48_RS17655	1	NZ_CP051429	3952414	3952596	+	NA	hypothetical protein	0.6175	4	FALSE
HGI48_RS17660	HGI48_RS17660	1	NZ_CP051429	3952612	3953259	+	NA	peptidoglycan-binding protein	0.6312	17	TRUE
HGI48_RS17665	HGI48_RS17665	1	NZ_CP051429	3953272	3955062	+	NA	type VI secretion system tip protein VgrG	0.6415	31	TRUE
HGI48_RS17670	HGI48_RS17670	1	NZ_CP051429	3955448	3955747	+	NA	PAAR domain-containing protein	0.68	6	FALSE
HGI48_RS17675	HGI48_RS17675	1	NZ_CP051429	3955750	3956169	+	NA	GPW/gp25 family protein	0.5857	10	FALSE
HGI48_RS17680	HGI48_RS17680	1	NZ_CP051429	3956239	3960330	+	NA	baseplate J/gp47 family protein	0.6557	87	TRUE
HGI48_RS17685	HGI48_RS17685	1	NZ_CP051429	3960412	3961239	+	NA	hypothetical protein	0.6389	15	TRUE
HGI48_RS17690	HGI48_RS17690	1	NZ_CP051429	3961242	3963785	+	NA	hypothetical protein	0.6584	54	TRUE
HGI48_RS17695	HGI48_RS17695	1	NZ_CP051429	3963782	3967612	+	NA	hypothetical protein	0.674	68	TRUE
HGI48_RS17700	HGI48_RS17700	7	NZ_CP051429	3967737	3970181	+	NA	hypothetical protein	0.6372	64	TRUE
HGI48_RS17705	HGI48_RS17705	1	NZ_CP051429	3970226	3971284	-	NA	LacI family DNA-binding transcriptional regulator	0.6525	16	TRUE
HGI48_RS17710	HGI48_RS17710	1	NZ_CP051429	3971285	3972334	-	NA	carbohydrate ABC transporter permease	0.6114	15	TRUE
HGI48_RS17715	HGI48_RS17715	1	NZ_CP051429	3972350	3973351	-	NA	sugar ABC transporter permease	0.5968	24	TRUE
HGI48_RS17720	HGI48_RS17720	1	NZ_CP051429	3973452	3974552	-	NA	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	0.6058	25	TRUE
HGI48_RS17725	HGI48_RS17725	1	NZ_CP051429	3974581	3975684	-	NA	glycoside hydrolase family 88 protein	0.6458	15	TRUE
HGI48_RS17730	HGI48_RS17730	1	NZ_CP051429	3975686	3978196	-	NA	hypothetical protein	0.6272	72	TRUE
HGI48_RS17735	HGI48_RS17735	1	NZ_CP051429	3978880	3980193	+	NA	extracellular solute-binding protein	0.57	37	TRUE
HGI48_RS17740	HGI48_RS17740	1	NZ_CP051429	3980203	3980751	+	NA	glucosamine kinase	0.6503	13	TRUE
HGI48_RS17745	HGI48_RS17745	1	NZ_CP051429	3980748	3981641	+	NA	glucosamine kinase	0.6924	16	TRUE
HGI48_RS17750	HGI48_RS17750	1	NZ_CP051429	3982049	3982786	+	NA	ABC transporter ATP-binding protein	0.6369	11	TRUE
HGI48_RS17755	HGI48_RS17755	1	NZ_CP051429	3982783	3983637	+	NA	metal ABC transporter permease	0.6409	11	TRUE
HGI48_RS17760	HGI48_RS17760	1	NZ_CP051429	3983680	3984558	+	NA	metal ABC transporter substrate-binding protein	0.5939	20	TRUE
HGI48_RS17765	HGI48_RS17765	1	NZ_CP051429	3984769	3985335	+	NA	TIGR00730 family Rossman fold protein	0.5785	18	TRUE
HGI48_RS17770	HGI48_RS17770	1	NZ_CP051429	3985473	3986303	-	NA	DeoR/GlpR transcriptional regulator	0.5884	18	TRUE
HGI48_RS17775	HGI48_RS17775	1	NZ_CP051429	3986328	3987308	-	NA	D-threonate 4-phosphate dehydrogenase	0.6065	30	TRUE
HGI48_RS17780	HGI48_RS17780	1	NZ_CP051429	3987301	3988587	-	NA	four-carbon acid sugar kinase family protein	0.6379	28	TRUE
HGI48_RS17785	HGI48_RS17785	1	NZ_CP051429	3988802	3989938	+	NA	iron-containing alcohol dehydrogenase	0.6104	27	TRUE
HGI48_RS17790	HGI48_RS17790	1	NZ_CP051429	3990036	3990920	+	NA	dihydrodipicolinate synthase family protein	0.5955	20	TRUE
HGI48_RS17795	HGI48_RS17795	1	NZ_CP051429	3990958	3992379	+	NA	sodium:solute symporter family protein	0.5731	45	TRUE
HGI48_RS17800	HGI48_RS17800	1	NZ_CP051429	3992386	3993561	+	NA	exo-alpha-sialidase	0.6097	27	TRUE
HGI48_RS17805	HGI48_RS17805	1	NZ_CP051429	3993723	3994196	+	NA	YhcH/YjgK/YiaL family protein	0.5781	13	TRUE
HGI48_RS17810	HGI48_RS17810	1	NZ_CP051429	3994203	3994886	+	NA	SDR family oxidoreductase	0.6477	20	TRUE
HGI48_RS17815	HGI48_RS17815	1	NZ_CP051429	3994981	3996624	-	NA	MCP four helix bundle domain-containing protein	0.4836	88	TRUE
HGI48_RS17820	HGI48_RS17820	1	NZ_CP051429	3997040	3997402	-	NA	YacL family protein	0.573	8	TRUE
HGI48_RS17825	HGI48_RS17825	1	NZ_CP051429	3997572	4000169	-	NA	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	0.6039	65	FALSE
HGI48_RS17830	HGI48_RS17830	1	NZ_CP051429	4000660	4002051	+	NA	MmgE/PrpD family protein	0.6437	34	TRUE
HGI48_RS17835	HGI48_RS17835	1	NZ_CP051429	4002067	4003257	-	NA	dienelactone hydrolase family protein	0.5961	35	TRUE
HGI48_RS17840	HGI48_RS17840	1	NZ_CP051429	4003445	4004869	-	NA	dihydrolipoyl dehydrogenase	0.5649	47	FALSE
HGI48_RS17845	HGI48_RS17845	1	NZ_CP051429	4005084	4006946	-	NA	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	0.5851	40	FALSE
HGI48_RS17850	HGI48_RS17850	1	NZ_CP051429	4006960	4009623	-	NA	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	0.5529	83	FALSE
HGI48_RS17855	HGI48_RS17855	1	NZ_CP051429	4009756	4010520	-	NA	pyruvate dehydrogenase complex transcriptional repressor PdhR	0.5595	20	TRUE
HGI48_RS17860	HGI48_RS17860	1	NZ_CP051429	4010745	4010960	-	NA	hypothetical protein	0.3935	18	TRUE
HGI48_RS17865	HGI48_RS17865	1	NZ_CP051429	4011169	4012515	+	NA	amino acid permease	0.565	48	TRUE
HGI48_RS17870	HGI48_RS17870	1	NZ_CP051429	4012640	4013494	-	NA	beta-lactamase regulator AmpE	0.5988	27	TRUE
HGI48_RS17875	HGI48_RS17875	1	NZ_CP051429	4013501	4014061	-	NA	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	0.5775	20	TRUE
HGI48_RS17880	HGI48_RS17880	1	NZ_CP051429	4014203	4014520	-	NA	hypothetical protein	0.478	17	TRUE
HGI48_RS17885	HGI48_RS17885	1	NZ_CP051429	4014519	4015382	+	NA	nucleoside-specific channel-forming protein Tsx	0.5266	44	TRUE
HGI48_RS17890	HGI48_RS17890	1	NZ_CP051429	4015520	4016410	+	NA	carboxylating nicotinate-nucleotide diphosphorylase	0.5903	27	TRUE
HGI48_RS17895	HGI48_RS17895	1	NZ_CP051429	4016672	4017115	+	NA	prepilin peptidase-dependent pilin	0.5788	11	TRUE
HGI48_RS17900	HGI48_RS17900	1	NZ_CP051429	4017121	4018596	+	NA	type II secretion system protein GspE	0.5955	39	TRUE
HGI48_RS17905	HGI48_RS17905	1	NZ_CP051429	4018606	4019811	+	NA	protein transport protein HofC	0.5713	45	TRUE
HGI48_RS17910	HGI48_RS17910	1	NZ_CP051429	4019917	4020957	-	NA	GMP reductase	0.56	36	TRUE
HGI48_RS17915	HGI48_RS17915	1	NZ_CP051429	4021125	4021751	+	NA	dephospho-CoA kinase	0.5758	21	FALSE
HGI48_RS17920	HGI48_RS17920	1	NZ_CP051429	4021744	4022493	+	NA	cell division protein ZapD	0.548	29	TRUE
HGI48_RS17925	HGI48_RS17925	1	NZ_CP051429	4022525	4022722	+	NA	DNA gyrase inhibitor YacG	0.5152	7	TRUE
HGI48_RS17930	HGI48_RS17930	1	NZ_CP051429	4022827	4023228	-	NA	8-oxo-dGTP diphosphatase MutT	0.5647	10	TRUE
HGI48_RS17935	HGI48_RS17935	1	NZ_CP051429	4023298	4025991	-	NA	preprotein translocase subunit SecA	0.5405	94	FALSE
HGI48_RS17940	HGI48_RS17940	1	NZ_CP051429	4026089	4026589	-	NA	secA regulator SecM	0.5649	14	TRUE
HGI48_RS17945	HGI48_RS17945	1	NZ_CP051429	4026617	4027138	+	NA	DUF721 domain-containing protein	0.5192	21	FALSE
HGI48_RS17950	HGI48_RS17950	1	NZ_CP051429	4027155	4028072	-	NA	UDP-3-O-acyl-N-acetylglucosamine deacetylase	0.524	29	FALSE
HGI48_RS17955	HGI48_RS17955	1	NZ_CP051429	4028167	4029318	-	NA	cell division protein FtsZ	0.5816	34	FALSE
HGI48_RS17960	HGI48_RS17960	1	NZ_CP051429	4029393	4030649	-	NA	cell division protein FtsA	0.5585	44	FALSE
HGI48_RS17965	HGI48_RS17965	1	NZ_CP051429	4030646	4031500	-	NA	cell division protein FtsQ	0.5649	26	FALSE
HGI48_RS17970	HGI48_RS17970	1	NZ_CP051429	4031665	4033125	-	NA	UDP-N-acetylmuramate--L-alanine ligase	0.6126	30	FALSE
HGI48_RS17975	HGI48_RS17975	1	NZ_CP051429	4033176	4034267	-	NA	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	0.6465	26	FALSE
HGI48_RS17980	HGI48_RS17980	1	NZ_CP051429	4034264	4035466	-	NA	cell division protein FtsW	0.5852	29	FALSE
HGI48_RS17985	HGI48_RS17985	1	NZ_CP051429	4035466	4036779	-	NA	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	0.6157	30	FALSE
HGI48_RS17990	HGI48_RS17990	1	NZ_CP051429	4036783	4037865	-	NA	phospho-N-acetylmuramoyl-pentapeptide- transferase	0.5623	37	FALSE
HGI48_RS17995	HGI48_RS17995	1	NZ_CP051429	4037859	4039220	-	NA	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	0.6153	41	FALSE
HGI48_RS18000	HGI48_RS18000	1	NZ_CP051429	4039217	4040701	-	NA	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	0.6141	40	FALSE
HGI48_RS18005	HGI48_RS18005	1	NZ_CP051429	4040688	4042451	-	NA	peptidoglycan glycosyltransferase FtsI	0.5941	50	FALSE
HGI48_RS18010	HGI48_RS18010	1	NZ_CP051429	4042471	4042794	-	NA	cell division protein FtsL	0.5772	7	FALSE
HGI48_RS18015	HGI48_RS18015	1	NZ_CP051429	4042791	4043732	-	NA	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	0.5966	22	TRUE
HGI48_RS18020	HGI48_RS18020	1	NZ_CP051429	4043735	4044193	-	NA	division/cell wall cluster transcriptional repressor MraZ	0.5251	20	TRUE
HGI48_RS18025	HGI48_RS18025	1	NZ_CP051429	4045060	4045521	+	NA	L-alanine exporter AlaE	0.5433	18	TRUE
HGI48_RS18030	HGI48_RS18030	1	NZ_CP051429	4045671	4046675	-	NA	catabolite repressor/activator	0.59	31	TRUE
HGI48_RS18035	HGI48_RS18035	1	NZ_CP051429	4046919	4047410	-	NA	acetolactate synthase small subunit	0.5772	11	TRUE
HGI48_RS18040	HGI48_RS18040	1	NZ_CP051429	4047413	4049131	-	NA	acetolactate synthase 3 large subunit	0.591	44	TRUE
HGI48_RS18045	HGI48_RS18045	1	NZ_CP051429	4049562	4051367	-	NA	long-chain fatty acid--CoA ligase	0.5952	45	TRUE
HGI48_RS18050	HGI48_RS18050	1	NZ_CP051429	4051600	4051683	+	NA	leu operon leader peptide	0.5357	6	TRUE
HGI48_RS18055	HGI48_RS18055	1	NZ_CP051429	4051778	4053352	+	NA	2-isopropylmalate synthase	0.5689	50	TRUE
HGI48_RS18060	HGI48_RS18060	1	NZ_CP051429	4053352	4054443	+	NA	3-isopropylmalate dehydrogenase	0.6236	23	TRUE
HGI48_RS18065	HGI48_RS18065	1	NZ_CP051429	4054446	4055846	+	NA	3-isopropylmalate dehydratase large subunit	0.6167	29	TRUE
HGI48_RS18070	HGI48_RS18070	1	NZ_CP051429	4055859	4056461	+	NA	3-isopropylmalate dehydratase small subunit	0.5771	13	TRUE
HGI48_RS18075	HGI48_RS18075	1	NZ_CP051429	4056971	4057873	-	NA	siderophore-interacting protein	0.6157	23	TRUE
HGI48_RS18080	HGI48_RS18080	1	NZ_CP051429	4058124	4058234	+	NA	tryptophanase leader peptide	0.5946	2	FALSE
HGI48_RS18085	HGI48_RS18085	1	NZ_CP051429	4058331	4059731	+	NA	tryptophanase	0.5967	39	TRUE
HGI48_RS18090	HGI48_RS18090	1	NZ_CP051429	4059859	4060017	-	NA	glucose uptake inhibitor SgrT	0.6038	6	TRUE
HGI48_RS18095	HGI48_RS18095	1	NZ_CP051429	4060129	4061796	+	NA	HTH-type transcriptional regulator SgrR	0.6289	42	TRUE
HGI48_RS18100	HGI48_RS18100	1	NZ_CP051429	4062006	4062989	+	NA	thiamine ABC transporter substrate binding subunit	0.6169	25	TRUE
HGI48_RS18105	HGI48_RS18105	1	NZ_CP051429	4062965	4064575	+	NA	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	0.6449	34	TRUE
HGI48_RS18110	HGI48_RS18110	1	NZ_CP051429	4064559	4065251	+	NA	thiamine ABC transporter ATP-binding protein ThiQ	0.6407	13	TRUE
HGI48_RS18115	HGI48_RS18115	1	NZ_CP051429	4065412	4065525	+	NA	ilvB operon leader peptide IvbL	0.6053	5	TRUE
HGI48_RS18120	HGI48_RS18120	1	NZ_CP051429	4065639	4067303	+	NA	acetolactate synthase large subunit	0.6294	35	TRUE
HGI48_RS18125	HGI48_RS18125	1	NZ_CP051429	4067307	4067600	+	NA	acetolactate synthase small subunit	0.5748	11	TRUE
HGI48_RS18130	HGI48_RS18130	1	NZ_CP051429	4067651	4068418	-	NA	DedA family protein	0.5977	21	TRUE
HGI48_RS18135	HGI48_RS18135	1	NZ_CP051429	4068675	4069526	+	NA	N-acetylmuramidase family protein	0.4519	57	TRUE
HGI48_RS18140	HGI48_RS18140	1	NZ_CP051429	4069533	4070099	+	NA	hypothetical protein	0.2998	51	FALSE
HGI48_RS18145	HGI48_RS18145	1	NZ_CP051429	4070102	4070665	+	NA	hypothetical protein	0.3333	56	TRUE
HGI48_RS18150	HGI48_RS18150	1	NZ_CP051429	4070662	4071228	+	NA	hypothetical protein	0.3122	48	TRUE
HGI48_RS18155	HGI48_RS18155	1	NZ_CP051429	4071225	4071791	+	NA	hypothetical protein	0.3369	51	TRUE
HGI48_RS18160	HGI48_RS18160	1	NZ_CP051429	4071858	4072337	-	NA	Hcp family type VI secretion system effector	0.375	34	FALSE
HGI48_RS18165	HGI48_RS18165	1	NZ_CP051429	4072517	4074892	+	NA	DNA polymerase II	0.6035	58	TRUE
HGI48_RS18170	HGI48_RS18170	1	NZ_CP051429	4075152	4078055	+	NA	RNA polymerase-associated protein RapA	0.6078	47	TRUE
HGI48_RS18175	HGI48_RS18175	1	NZ_CP051429	4078119	4078772	+	NA	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	0.6147	10	TRUE
HGI48_RS18180	HGI48_RS18180	1	NZ_CP051429	4078837	4079859	-	NA	co-chaperone DjlA	0.5601	26	TRUE
HGI48_RS18185	HGI48_RS18185	1	NZ_CP051429	4080010	4082421	+	NA	LPS assembly protein LptD	0.5527	100	FALSE
HGI48_RS18190	HGI48_RS18190	1	NZ_CP051429	4082534	4083826	+	NA	peptidylprolyl isomerase SurA	0.5901	24	FALSE
HGI48_RS18195	HGI48_RS18195	1	NZ_CP051429	4083826	4084827	+	NA	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	0.6238	22	TRUE
HGI48_RS18200	HGI48_RS18200	1	NZ_CP051429	4084820	4085638	+	NA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	0.5788	27	FALSE
HGI48_RS18205	HGI48_RS18205	1	NZ_CP051429	4085654	4086031	+	NA	Co2+/Mg2+ efflux protein ApaG	0.5397	13	TRUE
HGI48_RS18210	HGI48_RS18210	1	NZ_CP051429	4086038	4086880	+	NA	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	0.6275	19	TRUE
HGI48_RS18215	HGI48_RS18215	1	NZ_CP051429	4087058	4088128	-	NA	acyltransferase	0.4202	70	TRUE
HGI48_RS18220	HGI48_RS18220	1	NZ_CP051429	4088315	4088797	-	NA	type 3 dihydrofolate reductase	0.588	16	FALSE
HGI48_RS18225	HGI48_RS18225	1	NZ_CP051429	4088905	4089375	-	NA	threonine/serine exporter	0.5669	16	TRUE
HGI48_RS18230	HGI48_RS18230	1	NZ_CP051429	4089360	4090142	-	NA	threonine/serine exporter ThrE family protein	0.5785	19	TRUE
HGI48_RS18235	HGI48_RS18235	7	NZ_CP051429	4090304	4090917	+	NA	LysE family transporter	0.6059	17	TRUE
HGI48_RS18240	HGI48_RS18240	1	NZ_CP051429	4091018	4094242	-	NA	carbamoyl-phosphate synthase large subunit	0.6047	78	TRUE
HGI48_RS18245	HGI48_RS18245	1	NZ_CP051429	4094330	4095478	-	NA	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	0.5779	31	TRUE
HGI48_RS18250	HGI48_RS18250	1	NZ_CP051429	4095933	4096754	-	NA	4-hydroxy-tetrahydrodipicolinate reductase	0.5657	28	FALSE
HGI48_RS18255	HGI48_RS18255	1	NZ_CP051429	4097013	4097930	-	NA	ribonucleoside hydrolase RihC	0.6024	27	TRUE
HGI48_RS18260	HGI48_RS18260	1	NZ_CP051429	4098003	4098953	-	NA	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	0.5773	23	FALSE
HGI48_RS18265	HGI48_RS18265	1	NZ_CP051429	4098934	4099407	-	NA	FKBP-type peptidyl-prolyl cis-trans isomerase	0.6034	8	TRUE
HGI48_RS18270	HGI48_RS18270	1	NZ_CP051429	4099411	4099917	-	NA	signal peptidase II	0.5464	21	FALSE
HGI48_RS18275	HGI48_RS18275	1	NZ_CP051429	4099917	4102757	-	NA	isoleucine--tRNA ligase	0.5734	97	FALSE
HGI48_RS18280	HGI48_RS18280	1	NZ_CP051429	4102792	4103733	-	NA	bifunctional riboflavin kinase/FAD synthetase	0.586	30	FALSE
HGI48_RS18285	HGI48_RS18285	1	NZ_CP051429	4103802	4104011	+	NA	hypothetical protein	0.519	10	FALSE
